G_combined
0
-4.47824754100976
-0.21094811796941
-0.275969310453693
6.33532146671292e-06
-0.0578546606851834
0
-4.47688899645958
-0.210937762016329
-0.275961488152963
2.35817136065938e-05
-0.0578592211775632
0
-4.47492369604362
-0.210923107279496
-0.275950519386097
4.81435316388293e-05
-0.0578656560597967
0
-4.47179561798991
-0.21089960046447
-0.275932848891818
8.72877067049303e-05
-0.0578758623452776
0
-4.46707649338123
-0.210864186045791
-0.275906228826281
0.0001463551902197
-0.0578911277617108
0
-4.46133199140273
-0.210821488763047
-0.27587427013469
0.000217751521530715
-0.0579094621092571
0
-4.45372662408414
-0.210764631162545
-0.275831545855248
0.000312322319636326
-0.0579335920862368
0
-4.44379508243786
-0.210690256989188
-0.275775589803926
0.000435940186299623
-0.0579648658226605
0
-4.43245323346101
-0.2106059169239
-0.275712307986346
0.000576144472279206
-0.0580001308947696
0
-4.41865156029308
-0.210502546891702
-0.27563441846497
0.00074705872376404
-0.0580427910071422
0
-4.40182883261406
-0.210376205796988
-0.275539033644953
0.000955554625769085
-0.0580943610686388
0
-4.38326581606092
-0.210237407296686
-0.275434385377396
0.00118435905147073
-0.0581506198390587
0
-4.36167897070717
-0.210074767420605
-0.275311210233198
0.00145093633852775
-0.058215577949779
0
-4.33643296057717
-0.20988406969558
-0.275166465885979
0.00176220847749295
-0.0582906838977163
0
-4.30919303844337
-0.209678648787934
-0.275010560007616
0.00209675423105601
-0.0583708933874706
0
-4.27841660627216
-0.209444624907506
-0.27483208168893
0.00247549114832255
-0.0584607626099408
0
-4.24341323747837
-0.209177447521736
-0.274627735024408
0.00290551587441856
-0.058561698554652
0
-4.20620659192321
-0.208893403631338
-0.274410302592797
0.00336098679225595
-0.0586678612771482
0
-4.16501151792545
-0.208576265637517
-0.274166318223083
0.00386560792256174
-0.0587841066978397
0
-4.11907449215303
-0.208220795124212
-0.27389187725716
0.00442748686750793
-0.0589119942666393
0
-4.07077605202307
-0.207846333355802
-0.273602276961898
0.00501637995074303
-0.0590449903548914
0
-4.0180900939488
-0.207434206201163
-0.273281860361901
0.00565872668967962
-0.0591881533709016
0
-3.96019733390515
-0.206978570767842
-0.27292618780167
0.00636325223190368
-0.0593430993037645
0
-3.89983612975904
-0.206501669149087
-0.272552958649511
0.00709610698297352
-0.059502886194537
0
-3.83474607587352
-0.205982481192594
-0.272144379417122
0.00788588026775404
-0.0596725586597635
0
-3.76406406788405
-0.205414754047681
-0.27169562481379
0.00874138440498414
-0.0598536677989163
0
-3.69085364189203
-0.204823750196653
-0.271227012720276
0.00962517399920364
-0.0600389662288748
0
-3.61262148478314
-0.204185798255754
-0.270718267318984
0.0105684719979147
-0.0602335250773056
0
-3.52846030054378
-0.203493907399677
-0.270163836128641
0.0115809034494138
-0.0604389979666743
0
-3.44176577376205
-0.202776906394341
-0.269587247498772
0.0126205978437113
-0.0606477433628853
0
-3.34981323759988
-0.202008236419369
-0.268965465494947
0.0137216417979148
-0.0608648450260254
0
-3.25165152281755
-0.201180356784745
-0.268292385645717
0.0148939318286375
-0.061091942012273
0
-3.15099048323644
-0.200325563380789
-0.267594732499913
0.0160919509960951
-0.0613212705612585
0
-3.04488326352705
-0.199414316174171
-0.266846564297901
0.0173525148312792
-0.0615578391706238
0
-2.93236261845731
-0.19843905930206
-0.266041710911799
0.0186846815644854
-0.0618030435378485
0
-2.81744882441405
-0.197434994709185
-0.265209601882192
0.0200410347346103
-0.062049459073237
0
-2.69694863713488
-0.196370202466214
-0.264321985327446
0.0214594551127351
-0.0623016215032892
0
-2.5698861427802
-0.195236581515475
-0.263372075961755
0.0229493795426348
-0.0625609620961659
0
-2.44055974865379
-0.194072763310838
-0.262392641911556
0.024460735420257
-0.0628202975377876
0
-2.30558104345939
-0.192844220390776
-0.261352788833625
0.0260329196804583
-0.0630837703714338
0
-2.16396650152421
-0.191542546615954
-0.260245349667631
0.0276752710660472
-0.0633527614058954
0
-2.02026431901105
-0.190209745366217
-0.25910647676294
0.0293355787167524
-0.0636204902778246
0
-1.87087886347339
-0.188808572145968
-0.257902503882588
0.0310547461394181
-0.0638906971245314
0
-1.71482237089478
-0.187330310859406
-0.25662586715819
0.0328420587698622
-0.0641647364298344
0
-1.55693573958772
-0.185820717430694
-0.255316502165759
0.034642979025403
-0.0644362289742368
0
-1.39338975092075
-0.184239816682526
-0.253937953928929
0.0364997423342079
-0.0647084869534525
0
-1.2232233405176
-0.182578872567437
-0.252482516097976
0.0384212051766331
