sim_time_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6
7.180000341,0.410662293,-2.336331606,-0.323544174,-1.287534714,0.282096177,-0.076896735,-1.314430202,-0.57577257,0.530275769,-0.677257517,0.694919717,-0.649295533,0.992949233,-0.080038522,-0.274166042,-0.270924259,-0.035318267,0.163434438,-3.509418726,122.3839722,57.09236908,5.108865738,-4.149386883,-0.102183603
7.200000342,0.384604096,-2.348035097,-0.312618881,-1.3014431,0.296121866,-0.089836903,-1.29414284,-0.577228946,0.524737729,-0.682436297,0.694012353,-0.645938892,1.0355233,-0.065782517,-0.279728261,-0.245810978,-0.055925503,0.171867582,-2.677015066,123.0813904,57.14289856,5.18842268,-4.162268639,-0.095782407
7.220000343,0.358963609,-2.359784365,-0.301805168,-1.315458298,0.310126573,-0.102707453,-1.273008937,-0.578400719,0.519092792,-0.687108345,0.692690412,-0.642420323,1.077593349,-0.051352371,-0.285502571,-0.220436869,-0.076273752,0.179675699,-1.816101074,123.8570251,57.20057297,5.268571854,-4.173496723,-0.089589156
7.240000344,0.333757997,-2.371533632,-0.291114479,-1.329553604,0.324101716,-0.115505762,-1.251038913,-0.579284619,0.513334578,-0.691266968,0.690959245,-0.638752412,1.119130127,-0.036739852,-0.291596047,-0.194878467,-0.096252279,0.1868539,-0.928667784,124.5384903,57.26893997,5.345059395,-4.182907104,-0.083604708
7.260000345,0.309002519,-2.3832829,-0.280536324,-1.343725204,0.338039666,-0.128228262,-1.228243708,-0.579876524,0.507453422,-0.694907951,0.688827651,-0.634947707,1.160108742,-0.021940386,-0.298077408,-0.169227656,-0.115775307,0.193396861,-0.013182163,125.1794586,57.31971359,5.421153069,-4.190119743,-0.077851117
7.280000346,0.284715295,-2.395047426,-0.270066887,-1.357973099,0.35193184,-0.140873507,-1.204634709,-0.580171635,0.501437792,-0.698030201,0.68630729,-0.631018754,1.200507552,-0.006957242,-0.304968549,-0.143578555,-0.134793015,0.199297552,0.926644802,125.8557281,57.34803009,5.499423981,-4.194757462,-0.07231281
7.300000347,0.260909677,-2.406827211,-0.25971666,-1.372289658,0.365763932,-0.153438643,-1.180223696,-0.580164948,0.495276172,-0.700635838,0.683411491,-0.62697819,1.24030677,0.008195817,-0.31224399,-0.11801393,-0.153296961,0.204546553,1.890231371,126.5524597,57.3830452,5.579828262,-4.195585728,-0.067020841
7.320000348,0.237605035,-2.418591738,-0.249498755,-1.386640549,0.379534036,-0.165921763,-1.155022828,-0.579851896,0.488958968,-0.702729618,0.680153637,-0.622838869,1.279486938,0.02349399,-0.319838151,-0.092593748,-0.171318711,0.209132111,2.874275446,127.1886978,57.42839432,5.650493622,-4.194252491,-0.061961614
7.340000349,0.21481508,-2.430341005,-0.239404589,-1.401025772,0.393230706,-0.178321913,-1.129044657,-0.579228992,0.482479965,-0.704317774,0.676545487,-0.618613987,1.318027464,0.038903134,-0.327658923,-0.067348053,-0.18892173,0.213040965,3.877944231,127.8200226,57.45595932,5.720555782,-4.189997673,-0.057156175
7.36000035,0.192556322,-2.442090273,-0.229439646,-1.415437698,0.406851083,-0.190637186,-1.102302165,-0.578294272,0.475836946,-0.705406551,0.672595844,-0.614317156,1.35590534,0.054383332,-0.335604872,-0.042275488,-0.206187888,0.216259813,4.898361206,128.5028381,57.48138428,5.78971529,-4.183728218,-0.052605566
7.380000351,0.170842111,-2.453816652,-0.219616324,-1.429864883,0.420387536,-0.202864721,-1.074808827,-0.577047402,0.469031328,-0.706000834,0.668309937,-0.60996241,1.393094166,0.069893559,-0.343582777,-0.01734765,-0.223201042,0.218777195,5.934444427,129.1869965,57.52200699,5.859639168,-4.175827503,-0.048340566
7.400000352,0.149689138,-2.465504885,-0.20993939,-1.444299698,0.433836251,-0.215004995,-1.046578686,-0.575489425,0.462066957,-0.706103241,0.663689693,-0.605564112,1.429563529,0.085396479,-0.351522298,0.007481725,-0.240030725,0.220585482,6.982557297,129.7994385,57.56950378,5.929724216,-4.167509079,-0.044341475
7.420000353,0.129110754,-2.4771626,-0.200404078,-1.458734512,0.447190553,-0.227056101,-1.01762644,-0.573622237,0.454948445,-0.705713913,0.65873484,-0.601136788,1.465278763,0.100862436,-0.359385322,0.032264688,-0.256719011,0.221682657,8.041582108,130.4722595,57.6074295,6.000991344,-4.158261299,-0.040606078
7.440000354,0.109120548,-2.488774538,-0.191013247,-1.473150253,0.460442811,-0.239019468,-0.987967529,-0.571447962,0.447679538,-0.704830978,0.65344455,-0.596694914,1.500201042,0.116271913,-0.367168686,0.057046566,-0.273272924,0.222073628,9.109079361,131.0911407,57.64380264,6.070350647,-4.148030281,-0.037120424
7.460000354,0.089734018,-2.5003407,-0.181767851,-1.487543106,0.473584443,-0.250893652,-0.957618222,-0.568968422,0.440261947,-0.703451511,0.647819158,-0.592252691,1.534287754,0.131616128,-0.374900394,0.081855445,-0.289663641,0.221770905,10.18107891,131.7483063,57.67353821,6.138194084,-4.136140823,-0.03388153
7.480000355,0.0709638,-2.511845827,-0.172672182,-1.501893997,0.486606866,-0.26267916,-0.926595692,-0.566184819,0.432694872,-0.701572673,0.641861516,-0.587823858,1.567493057,0.146895894,-0.382630678,0.106695554,-0.305832379,0.220794589,11.25580502,132.3758698,57.69984818,6.201450348,-4.122231483,-0.030897358
7.500000356,0.052823365,-2.523305178,-0.163731962,-1.516202927,0.499500543,-0.274377882,-0.894918074,-0.563097684,0.42497523,-0.699192714,0.635577632,-0.583421552,1.599768523,0.16211917,-0.390420108,0.131545574,-0.321701502,0.219171749,12.33017921,133.0244598,57.72705841,6.265944004,-4.105873585,-0.028134387
7.520000357,0.035325944,-2.534688234,-0.15495339,-1.530450821,0.512258768,-0.285988867,-0.862604504,-0.559707028,0.417098381,-0.69631166,0.628976525,-0.579058215,1.631063785,0.177298024,-0.39832728,0.156361834,-0.337188499,0.216935342,13.40083504,133.6573944,57.75917053,6.328258514,-4.087495327,-0.025587434
7.540000358,0.018483579,-2.546002626,-0.146339327,-1.54463768,0.524881601,-0.297513068,-0.829675141,-0.556012608,0.409059059,-0.692931572,0.622069427,-0.57474556,1.66132711,0.192445704,-0.406398363,0.181085408,-0.35222001,0.214122899,14.46548939,134.3082123,57.79319763,6.389608383,-4.068553925,-0.023268048
7.560000359,0.002308264,-2.557233095,-0.137892634,-1.558740616,0.537357569,-0.308952391,-0.796151177,-0.552014192,0.400852251,-0.689056429,0.614868643,-0.570494541,1.690505876,0.207574406,-0.41466008,0.205651418,-0.366743297,0.210775179,15.52140999,134.9459229,57.82566452,6.449576855,-4.048149586,-0.021148333
7.58000036,-0.013188458,-2.568379641,-0.129615217,-1.572755814,0.549690485,-0.320307791,-0.762054845,-0.547711737,0.392473834,-0.684691727,0.607386402,-0.566315343,1.718546919,0.222694063,-0.423116812,0.229998581,-0.380733246,0.206935002,16.56548309,135.620285,57.85785675,6.506388664,-4.028910637,-0.019196909
7.600000361,-0.027995266,-2.579434633,-0.121511698,-1.586679459,0.561866999,-0.331580222,-0.727409418,-0.54310546,0.38392091,-0.679843925,0.599633985,-0.562217366,1.745396802,0.237812157,-0.431751552,0.254077148,-0.394193994,0.202646358,17.59461403,136.2669678,57.89126205,6.565782547,-4.008852482,-0.017414868
7.620000362,-0.042101555,-2.590390444,-0.113585472,-1.600500107,0.573881388,-0.34277159,-0.692239228,-0.538195794,0.375191845,-0.674519861,0.591621233,-0.5582092,1.771002031,0.252934319,-0.440529761,0.277853881,-0.407155368,0.197953871,18.60604668,136.9113922,57.92561722,6.622989178,-3.987350941,-0.015793804
7.640000363,-0.055497102,-2.601239443,-0.105841398,-1.614198685,0.585733652,-0.353884757,-0.656569663,-0.532983264,0.366286102,-0.668726218,0.58335645,-0.554298584,1.795309269,0.268065288,-0.449404787,0.301313395,-0.419665303,0.192902606,19.59696198,137.5822601,57.96216202,6.677841187,-3.966739893,-0.014281144
7.660000364,-0.068172388,-2.61198163,-0.09828186,-1.627771378,0.597414255,-0.364920676,-0.62042718,-0.527468324,0.357203953,-0.662469139,0.574846576,-0.55049237,1.818265622,0.283209784,-0.458323527,0.324455989,-0.431779965,0.187538154,20.56467819,138.2436218,57.99929047,6.728536606,-3.945518017,-0.012877196
7.680000365,-0.080119066,-2.622609377,-0.090912104,-1.641202927,0.608917475,-0.375883162,-0.583839299,-0.521651199,0.347946177,-0.655754054,0.566097528,-0.546796477,1.839819009,0.298372926,-0.467231306,0.347292679,-0.443553568,0.181906931,21.50704384,138.9454041,58.0411644,6.776896,-3.923737288,-0.011541331
7.700000366,-0.091327123,-2.633107424,-0.083734751,-1.654489517,0.620237589,-0.386774123,-0.546834583,-0.515531759,0.338513824,-0.648585753,0.55711458,-0.543215836,1.859918666,0.313559988,-0.476075433,0.369838626,-0.455029644,0.176056585,22.42041016,139.6002045,58.08312988,6.82446909,-3.901766062,-0.010272431
7.720000367,-0.101789407,-2.6434834,-0.076754093,-1.66762352,0.631366968,-0.397594512,-0.509442608,-0.509109464,0.328908119,-0.64096871,0.547902756,-0.53975435,1.878515766,0.32877553,-0.484807422,0.392106277,-0.466235021,0.170036435,23.30324173,140.3170929,58.12880707,6.870257378,-3.87876606,-0.009037247
7.740000368,-0.111498766,-2.653729677,-0.069975615,-1.680597305,0.642309427,-0.408346236,-0.471693909,-0.502383389,0.319130522,-0.632907545,0.538467192,-0.53641485,1.895564138,0.34402207,-0.493384218,0.414099428,-0.477177137,0.163897864,24.15304565,141.054306,58.18358994,6.915188789,-3.857137918,-0.007853436
7.760000369,-0.120447569,-2.663823366,-0.063404799,-1.693403244,0.653061152,-0.41903311,-0.433619917,-0.495352361,0.309182946,-0.624407505,0.528813477,-0.533199063,1.911021051,0.359298609,-0.501768962,0.435809118,-0.487844574,0.157694594,24.96720886,141.7534637,58.2455368,6.960899353,-3.836982965,-0.006670135
7.78000037,-0.128630579,-2.673764467,-0.057039421,-1.706029892,0.663612604,-0.429657996,-0.395252883,-0.488015189,0.299068076,-0.615474779,0.518947926,-0.530107603,1.924848007,0.374599338,-0.509931799,0.457211812,-0.4982102,0.151482793,25.74479675,142.4526672,58.30265427,7.003903866,-3.81719017,-0.005429936
7.800000371,-0.136042058,-2.68355298,-0.050879281,-1.718458176,0.673963785,-0.440223753,-0.356625781,-0.480370959,0.288789662,-0.606116594,0.508877752,-0.527139961,1.937011494,0.389912779,-0.517850969,0.478269944,-0.50823591,0.145320941,26.48327446,143.1691589,58.35372543,7.039037704,-3.797837734,-0.004142395
7.820000372,-0.142677724,-2.693188906,-0.044930141,-1.73069191,0.684107065,-0.450732291,-0.317772205,-0.472419328,0.278352655,-0.596341101,0.498611072,-0.524294508,1.947483659,0.405221496,-0.525514157,0.498934477,-0.517877886,0.139269407,27.18169403,143.9143829,58.40719604,7.072659492,-3.778662682,-0.002789292
7.840000373,-0.148532331,-2.702672243,-0.039202373,-1.742708206,0.694032907,-0.461184561,-0.278726251,-0.464160733,0.267763044,-0.586157199,0.488156776,-0.52156848,1.956242849,0.420502376,-0.532919767,0.519148927,-0.527091397,0.133389695,27.83764648,144.7030487,58.47469711,7.099778175,-3.758578777,-0.001377761
7.860000373,-0.153603971,-2.711972475,-0.033704918,-1.754514694,0.703747034,-0.471583426,-0.239522379,-0.455596456,0.257027353,-0.575574439,0.477524299,-0.518957954,1.963274025,0.435727355,-0.540077673,0.538854159,-0.535834483,0.127743332,28.45171547,145.4380188,58.5610733,7.126513958,-3.739552975,9.86E-05
7.880000374,-0.15788883,-2.721081972,-0.028431492,-1.766103745,0.713238001,-0.481931746,-0.200195276,-0.446728535,0.246151902,-0.564603115,0.466723421,-0.516457811,1.968569025,0.450864427,-0.547008979,0.557993233,-0.544070204,0.122390428,29.02200699,146.1824799,58.6367836,7.155347824,-3.720729828,0.00169774
7.900000375,-0.161385953,-2.730031252,-0.023380177,-1.777463913,0.722515345,-0.492231429,-0.160779706,-0.4375596,0.235142047,-0.5532545,0.455764178,-0.514061729,1.972126687,0.465878728,-0.553744539,0.576515691,-0.551767504,0.117387969,29.54877663,146.995636,58.70783615,7.179135323,-3.703997612,0.003427532
7.920000376,-0.164092958,-2.738766909,-0.018561618,-1.788591385,0.731565714,-0.502483428,-0.121310376,-0.42809271,0.224001633,-0.54154106,0.444656924,-0.511762206,1.973952871,0.480733603,-0.560322243,0.594380754,-0.558901026,0.112787955,30.0308609,147.7293701,58.79055023,7.200980186,-3.687465191,0.00528827
7.940000377,-0.166009367,-2.74731946,-0.013973968,-1.799474716,0.740392923,-0.51268965,-0.081821795,-0.418331297,0.212732834,-0.529476472,0.433412493,-0.509550662,1.974060378,0.495391582,-0.566783372,0.611559133,-0.56545033,0.108635555,30.46815681,148.4971771,58.86590958,7.219939709,-3.672373772,0.007257843
7.960000378,-0.16713661,-2.755658388,-0.009619193,-1.810098648,0.748991251,-0.522855818,-0.042348148,-0.408279239,0.201336405,-0.517075335,0.422042341,-0.507417619,1.972468807,0.509815294,-0.573168542,0.628033304,-0.571398968,0.104967445,30.86152077,149.2520447,58.93607712,7.230277538,-3.657636881,0.009425873
7.980000379,-0.167473733,-2.763791323,-0.005500442,-1.820459366,0.757354975,-0.532981932,-0.00292317,-0.39794104,0.18981221,-0.504352631,0.410558565,-0.505352924,1.969204357,0.523968378,-0.579513849,0.643796355,-0.576733794,0.101810506,31.21033478,150.0052032,59.00550842,7.234949589,-3.642220259,0.0117642
8.00000038,-0.167022645,-2.771725893,-0.001623126,-1.830553055,0.765476465,-0.543066084,0.036419981,-0.387322026,0.178159836,-0.491323126,0.398973759,-0.50334602,1.964299584,0.537816431,-0.585847743,0.658849696,-0.581444655,0.099181036,31.51486015,150.7782593,59.0758667,7.235962391,-3.625699997,0.014224121
8.020000381,-0.16578573,-2.779431581,0.002006516,-1.840379715,0.773361444,-0.55311209,0.075648851,-0.376428472,0.166379073,-0.478000953,0.387300742,-0.501386196,1.957793109,0.551328024,-0.592189006,0.67320007,-0.58552446,0.097084548,31.77622414,151.5294952,59.15211105,7.236459255,-3.609376192,0.01684683
8.040000382,-0.163765371,-2.786908388,0.005388368,-1.849935532,0.78101182,-0.563118041,0.11473181,-0.365267589,0.154470143,-0.464399511,0.375552292,-0.499462809,1.949729275,0.564475751,-0.598545985,0.686856405,-0.588969437,0.095516196,31.99571991,152.2628784,59.2243042,7.235624313,-3.595221043,0.019599045
8.060000383,-0.160965383,-2.794156313,0.008522678,-1.859209061,0.788421869,-0.573085845,0.15363817,-0.353847347,0.142433655,-0.450531699,0.363740992,-0.497565457,1.940157728,0.577237237,-0.604916989,0.699827009,-0.591779292,0.094461772,32.17480469,152.9985504,59.2899971,7.229001045,-3.580756187,0.022499161
8.080000384,-0.157389104,-2.801167727,0.011405904,-1.868196487,0.795595407,-0.583017409,0.192338289,-0.342176193,0.130270392,-0.436410332,0.351879265,-0.495684121,1.92913293,0.589596021,-0.611291636,0.712117484,-0.593956966,0.093899176,32.3130722,153.74617,59.3532486,7.220804214,-3.568095446,0.025552735
8.100000385,-0.15304178,-2.807942629,0.014035512,-1.876886368,0.80252862,-0.592910826,0.230803658,-0.330262719,0.117981044,-0.422048528,0.339979537,-0.493809264,1.916713584,0.601542241,-0.617652808,0.723729587,-0.595507768,0.093800219,32.4131279,154.4731598,59.41112518,7.20528698,-3.555341244,0.028723691
8.120000386,-0.147927225,-2.814473391,0.016407255,-1.885282516,0.809217691,-0.602766097,0.269006981,-0.318115353,0.105566062,-0.407459933,0.328054446,-0.49193192,1.902961983,0.613073057,-0.623978888,0.73466101,-0.596437768,0.094132577,32.47551727,155.1864471,59.46939468,7.187851429,-3.542582035,0.031995576
8.140000387,-0.142052114,-2.820744753,0.018518154,-1.893377304,0.815668344,-0.61258322,0.306922236,-0.305742161,0.093025685,-0.392658715,0.316116953,-0.490043763,1.887943304,0.624192795,-0.63024592,0.744905915,-0.596751597,0.094861733,32.50207901,155.8522797,59.52523422,7.166791439,-3.531001329,0.035364971
8.160000388,-0.13542217,-2.826771975,0.020367447,-1.901159286,0.821871042,-0.622362196,0.344524726,-0.293150749,0.080360202,-0.377659396,0.304180284,-0.48813716,1.871724863,0.634912767,-0.636429395,0.754455931,-0.596449969,0.095952758,32.4940033,156.5796967,59.57582474,7.139086723,-3.518126726,0.03882046
8.180000389,-0.128044546,-2.832532167,0.021953586,-1.908636093,0.827833414,-0.632103026,0.381791128,-0.280348302,0.067570373,-0.362476638,0.29225772,-0.486205192,1.854375361,0.645250716,-0.642505357,0.763301331,-0.595527465,0.097371795,32.45462036,157.241745,59.61725616,7.111239433,-3.505647182,0.042361394
8.20000039,-0.119925201,-2.838025331,0.023272935,-1.915800095,0.833551645,-0.641805708,0.418699517,-0.267341686,0.054657891,-0.347125077,0.280362321,-0.48424165,1.835964169,0.655229799,-0.648450612,0.771432156,-0.59397124,0.099087184,32.38327408,157.8967133,59.6596489,7.079606056,-3.49338007,0.045979571
8.220000391,-0.111072004,-2.843259096,0.024323944,-1.92265892,0.839027643,-0.651468337,0.455229377,-0.254137579,0.041625752,-0.331619238,0.268506741,-0.482240981,1.816560651,0.664876999,-0.654241884,0.778839181,-0.591761248,0.101070202,32.28277588,158.5510864,59.69265747,7.049759865,-3.481216669,0.049654614
8.240000392,-0.101493061,-2.848218203,0.02510101,-1.929193497,0.84426713,-0.661087096,0.491361599,-0.240742545,0.028478375,-0.315973525,0.256703244,-0.480198214,1.796233566,0.674220871,-0.659853994,0.785514733,-0.58887243,0.103295445,32.15503311,159.1993713,59.73106003,7.013721943,-3.469929934,0.053358667
8.260000392,-0.091196239,-2.85291028,0.025603358,-1.935403824,0.849268198,-0.670663893,0.527078446,-0.227163022,0.015221427,-0.300202239,0.244963967,-0.478108859,1.775050541,0.683288616,-0.665257347,0.791453442,-0.585278885,0.105740947,32.00114059,159.8503265,59.76113892,6.972947121,-3.459107637,0.057063945
8.280000393,-0.080190361,-2.85732007,0.02582467,-1.941286087,0.85403657,-0.680200636,0.562363514,-0.213405232,0.001861399,-0.284319603,0.233301345,-0.475968798,1.753077589,0.692102637,-0.670415383,0.796653026,-0.580959573,0.108388149,31.82298851,160.4868927,59.80173111,6.929789543,-3.450027227,0.060827889
8.300000394,-0.068484008,-2.861439943,0.025764231,-1.946855545,0.858570337,-0.689695418,0.597201677,-0.199475029,-0.011594921,-0.268339798,0.221728559,-0.473774175,1.730378661,0.70067692,-0.675282836,0.801115115,-0.575904609,0.111221858,31.62178802,161.0914764,59.83834839,6.890312672,-3.44088006,0.06463439
8.320000395,-0.056086734,-2.865269899,0.025428478,-1.952093124,0.862869501,-0.699140608,0.631579028,-0.185377794,-0.02514089,-0.252277006,0.210259793,-0.471521315,1.707015194,0.709013774,-0.679805828,0.804846067,-0.570120778,0.114230317,31.39966965,161.6580505,59.85699463,6.847243309,-3.431791067,0.068420507
8.340000396,-0.043007448,-2.868832827,0.024815504,-1.957006454,0.866939783,-0.708543837,0.665482827,-0.171118441,-0.038770177,-0.236145457,0.198910157,-0.469206652,1.683045613,0.717101576,-0.683924624,0.807857551,-0.563634832,0.117405473,31.15735054,162.3214569,59.87137222,6.801425457,-3.423258305,0.072241619
8.360000397,-0.029255848,-2.872098207,0.023909632,-1.961580276,0.870781183,-0.717899382,0.698901444,-0.156701582,-0.05247659,-0.219959444,0.187695209,-0.466826687,1.658524791,0.724914179,-0.687579456,0.810166644,-0.556493284,0.12074343,30.89583397,162.9267578,59.90498352,6.751112461,-3.414839506,0.076080739
8.380000398,-0.014841836,-2.875058413,0.02271289,-1.965829849,0.874393702,-0.727207243,0.731824302,-0.142131894,-0.066253576,-0.203733283,0.176630164,-0.464377953,1.633503466,0.732412416,-0.690719137,0.811795187,-0.548758067,0.12424505,30.61674881,163.4927673,59.93563461,6.704555035,-3.406257153,0.079904571
8.400000399,0.000224537,-2.877713442,0.021233205,-1.969747543,0.87778306,-0.736463606,0.764241815,-0.127414622,-0.080093572,-0.187481176,0.165728973,-0.461856981,1.608027655,0.739547845,-0.693311271,0.812768241,-0.540498211,0.127916523,30.32120514,164.0350647,59.95008469,6.655299187,-3.398327589,0.083735488
8.4200004,0.015932897,-2.880070925,0.019474629,-1.973333359,0.880953074,-0.745670378,0.796145305,-0.112556143,-0.093987419,-0.171216991,0.155003518,-0.459260248,1.582138117,0.746268393,-0.695352146,0.813111692,-0.531778746,0.131769717,30.01020241,164.5890503,59.9464035,6.605971336,-3.390482664,0.08759515
8.440000401,0.032272853,-2.882138491,0.017428998,-1.97659111,0.883909464,-0.754823744,0.827526898,-0.097564427,-0.107924181,-0.154953978,0.144463182,-0.456584093,1.555869949,0.752525131,-0.696873881,0.812849296,-0.522648791,0.135822111,29.68430328,165.1641693,59.94670868,6.556308746,-3.3834126,0.091411009
8.460000402,0.04923407,-2.883893251,0.015088473,-1.979516983,0.886656046,-0.763921797,0.858379411,-0.082449252,-0.121891595,-0.1387045,0.134114938,-0.453824601,1.529252393,0.758279048,-0.697946462,0.811999682,-0.513131374,0.140096122,29.34400177,165.6952209,59.95196152,6.504246235,-3.377358675,0.095241316
8.480000403,0.06680581,-2.885342836,0.012454126,-1.982103348,0.889194727,-0.77296263,0.888696211,-0.067222016,-0.135877247,-0.122479907,0.123964028,-0.450977462,1.5023089,0.763506577,-0.698672969,0.810573939,-0.503217398,0.144617788,28.9899044,166.2286377,59.95566559,6.450704575,-3.371771812,0.099057108
8.500000404,0.084976882,-2.886487246,0.00952575,-1.984357834,0.891529322,-0.781946242,0.918471082,-0.051895147,-0.149870289,-0.106290655,0.11401512,-0.448037816,1.475057483,0.768202763,-0.699177532,0.808574423,-0.492865606,0.149414851,28.62289429,166.7681122,59.95881271,6.39786005,-3.366190672,0.102887407
8.520000405,0.103737086,-2.88731885,0.006301818,-1.986284256,0.89365983,-0.790868819,0.947698096,-0.036481212,-0.163863235,-0.090146728,0.104273769,-0.445000142,1.447511349,0.772381351,-0.699587164,0.805995207,-0.482009214,0.154514456,28.24215698,167.2899017,59.96331024,6.344646454,-3.36078167,0.106738046
8.540000406,0.123074979,-2.887830019,0.002785218,-1.987886429,0.895599604,-0.799728453,0.976371508,-0.020991942,-0.177853229,-0.074058269,0.094747825,-0.4418582,1.419679737,0.776071726,-0.700010195,0.802824282,-0.470568484,0.159940805,27.84902954,167.7785492,59.96061325,6.296993256,-3.356791973,0.110558681
8.560000407,0.142978877,-2.888020754,-0.001021346,-1.989168167,0.897358179,-0.808525145,1.004485668,-0.005437466,-0.191842265,-0.05803624,0.08544846,-0.43860507,1.39156888,0.779313264,-0.700515216,0.799047181,-0.458467096,0.165713135,27.44342041,168.2411957,59.94845963,6.250213623,-3.355133295,0.114421636
8.580000408,0.163439006,-2.887883425,-0.005115167,-1.990118027,0.898927927,-0.817253172,1.032034976,0.010174048,-0.205836091,-0.042092827,0.076390455,-0.435233304,1.363182967,0.782148245,-0.701114858,0.794651349,-0.445649169,0.171844423,27.02396774,168.686554,59.92276382,6.201776028,-3.353106737,0.1183066
8.600000409,0.184442729,-2.887425661,-0.009491776,-1.990743637,0.900318384,-0.825914443,1.059013864,0.025836244,-0.219841952,-0.026241425,0.067591572,-0.431735145,1.334524997,0.784614797,-0.701758204,0.789630344,-0.432093404,0.178341077,26.59223366,169.0969238,59.8758812,6.153560162,-3.351075649,0.122250944
8.62000041,0.205978602,-2.886662722,-0.01415429,-1.991037369,0.901527643,-0.834505141,1.085416799,0.041543993,-0.233865723,-0.010496163,0.059071037,-0.428102788,1.305597437,0.786741344,-0.702334153,0.783986902,-0.417821239,0.185203719,26.14778519,169.5439911,59.82291794,6.099322796,-3.347899199,0.126201823
8.640000411,0.228035659,-2.885579348,-0.019111697,-1.991010666,0.902565241,-0.843019545,1.111238317,0.057292596,-0.247909175,0.005128867,0.050847436,-0.424328607,1.276402631,0.788543684,-0.70268593,0.777734168,-0.402897033,0.192428972,25.68937111,169.9671326,59.77656555,6.046961308,-3.344269037,0.130172834
8.660000411,0.250601977,-2.884190798,-0.024368946,-1.990659714,0.903438807,-0.851455748,1.136473047,0.073077013,-0.261968107,0.020620385,0.04293656,-0.420405301,1.246942963,0.790025212,-0.702634613,0.770894769,-0.387419995,0.200011925,25.21755791,170.4322815,59.74155045,5.996175766,-3.341137648,0.134185344
8.680000412,0.27366659,-2.882458925,-0.02992845,-1.990003586,0.90415597,-0.859811842,1.161115729,0.088891345,-0.276031779,0.035966442,0.035349764,-0.416325913,1.217220809,0.791180092,-0.702007536,0.763497939,-0.371509323,0.207948832,24.73129654,170.8284454,59.71716309,5.951759338,-3.339758158,0.138208941
8.700000413,0.29721567,-2.880406618,-0.035779286,-1.989042282,0.90472436,-0.868084013,1.185161216,0.104728653,-0.290083715,0.051156539,0.028093325,-0.412083738,1.187238361,0.791998478,-0.700666215,0.755575368,-0.355285549,0.216239498,24.23144722,171.2140808,59.67961121,5.912578583,-3.339982033,0.142280951
8.720000414,0.32123968,-2.878026247,-0.041914035,-1.987779617,0.90515542,-0.876266539,1.208604443,0.120581104,-0.304103569,0.066181392,0.021168967,-0.407672137,1.156997402,0.792472459,-0.698528337,0.747156795,-0.338851965,0.22488889,23.71607971,171.5794983,59.62728882,5.877287865,-3.343067169,0.146396056
8.740000415,0.345721453,-2.8753407,-0.048333813,-1.986207962,0.905454874,-0.884363234,1.231440379,0.136440343,-0.318069604,0.081032508,0.014575387,-0.40308432,1.126499139,0.7926012,-0.695579442,0.738266407,-0.322279966,0.233907611,23.1896019,171.9982452,59.57174301,5.839519024,-3.348226547,0.150635496
8.760000416,0.370654315,-2.872334719,-0.055048157,-1.984323502,0.905624628,-0.892364562,1.253663974,0.152298001,-0.33196125,0.09570178,0.008310314,-0.398313131,1.095744116,0.792394005,-0.691871928,0.728920969,-0.30560134,0.243311119,22.64476967,172.3934174,59.53252029,5.79791832,-3.354089022,0.154905885
8.780000417,0.396023959,-2.869000673,-0.06205504,-1.982133865,0.905670404,-0.900268614,1.275270119,0.168146206,-0.345761291,0.110181172,0.002372527,-0.393350899,1.064732278,0.791870465,-0.68751159,0.719130149,-0.288808942,0.253117815,22.08449554,172.7964172,59.4936409,5.758078098,-3.360848904,0.15923956
8.800000418,0.421818942,-2.865338564,-0.069346115,-1.979658127,0.90559411,-0.908067763,1.296253628,0.183978034,-0.359457313,0.124462527,-0.003236693,-0.388189371,1.033463149,0.791057584,-0.68263444,0.70889902,-0.2718654,0.263346346,21.50758743,173.1477356,59.44506454,5.725513935,-3.36702323,0.163617194
8.820000419,0.448025912,-2.861371279,-0.076916859,-1.976892471,0.90540719,-0.915762007,1.316609253,0.199787779,-0.373042168,0.138537431,-0.008512952,-0.382819731,1.001936114,0.789984438,-0.677378536,0.698232119,-0.254717723,0.27401263,20.91461372,173.551651,59.39172745,5.696636677,-3.373999834,0.168049887
8.84000042,0.474632472,-2.85707593,-0.084773466,-1.973844528,0.905113459,-0.923345625,1.336331715,0.215570994,-0.386513359,0.152397136,-0.013449022,-0.377232731,0.970150753,0.788675515,-0.671856543,0.687138085,-0.237314503,0.285127163,20.30406761,173.9038849,59.34806824,5.669724941,-3.382000208,0.172573596
8.860000421,0.501623392,-2.852452517,-0.092909977,-1.970518112,0.90472436,-0.930814803,1.355415755,0.231324236,-0.399871478,0.16603258,-0.01803581,-0.371418885,0.938107193,0.787144194,-0.66613454,0.675633657,-0.21962191,0.296693117,19.67947769,174.2245331,59.29927826,5.648348808,-3.391073704,0.177178487
8.880000422,0.528988123,-2.84750104,-0.101318046,-1.966905594,0.90424943,-0.938163817,1.373856169,0.247044544,-0.413117975,0.179434595,-0.022263719,-0.365368724,0.905806452,0.785387809,-0.660221223,0.663745936,-0.201635097,0.308705568,19.03723717,174.5439148,59.23595047,5.624156475,-3.402795076,0.181870311
