g1,g2,g3,g4,g5,g6
-4.0421070631137,-3.31507213149586,1.37712134828116,0.00742395712829627,-0.110646082072828,-0.549050567438977
-4.0775340027918,-3.3412362993811,1.38359603897935,0.0102543952253569,-0.109794997144056,-0.54903945852122
-4.11270628874773,-3.36609089970824,1.39081797141537,0.0133916587367444,-0.108847777101414,-0.549033698347719
-4.14756816812933,-3.39000207046124,1.39918617488498,0.0168441592900085,-0.107800631796075,-0.549033412748192
-4.18210186694824,-3.41326748460848,1.40869995022645,0.0205691860812381,-0.106666000491841,-0.549036711801462
-4.2163341986222,-3.436041276646,1.41883426308982,0.0244506890351876,-0.10548016687322,-0.549038810094027
-4.25024063948919,-3.45826993579317,1.4298052249538,0.0286255153820565,-0.104201634300297,-0.549044492281458
-4.28374850018046,-3.47981986845663,1.44230934319913,0.0333710663827099,-0.102745261041049,-0.549063296328486
-4.3168250262731,-3.50040711640961,1.45659633018653,0.0388253461785357,-0.101069110691383,-0.549098778001184
-4.34950737089455,-3.51964949974536,1.47235762716382,0.0449507641385944,-0.0991859813842935,-0.549147786232065
-4.38183308864301,-3.53723007059723,1.48910689465444,0.0516148115970328,-0.0971377833528077,-0.5492040477732
-4.41381543253219,-3.55311257501401,1.50661359248925,0.0586959914324675,-0.0949623269651592,-0.549262264145488
-4.44542128130004,-3.56750165124811,1.52503123131874,0.0661350062914357,-0.0926769384727356,-0.549319622130533
-4.47662723850412,-3.58075580069478,1.54458598249599,0.0739013122550615,-0.0902902272445292,-0.549374268809001
-4.50739733411527,-3.59319051769329,1.5652116828989,0.0819356610026626,-0.0878197959221617,-0.549423668329035
-4.53777445996879,-3.60503033034312,1.58645683607018,0.0901322886858815,-0.0852987399738667,-0.549464116307572
-4.56773003378788,-3.61623374063779,1.60853782366289,0.0986308475834455,-0.0826848710350639,-0.549498721817073
-4.59718597839561,-3.62662364053745,1.63207317719617,0.107698694387908,-0.0798959515923394,-0.549533005880489
-4.62612569301489,-3.63592844019975,1.65727715379398,0.117470352649159,-0.076891357446003,-0.549567763808243
-4.65459376901111,-3.64376929004888,1.68392456787595,0.127923090149364,-0.073679604454388,-0.549599369938027
-4.68263684917225,-3.64990637499819,1.71161304677764,0.138937468180624,-0.0702990049291829,-0.549622305726078
-4.71026741485348,-3.65427619968745,1.74018357689397,0.150401532242868,-0.0667846423178615,-0.549631982268511
-4.73747002305456,-3.65708696997366,1.76973546296018,0.162242150242156,-0.0631583802536352,-0.54962524903783
-4.76421171580425,-3.65867553119274,1.80041444923141,0.174410038651119,-0.0594344055861445,-0.549599700196199
-4.79048613846712,-3.65937572760424,1.83209718048403,0.186833670657467,-0.0556347449519843,-0.549552797546047
-4.81632629103104,-3.65943098455208,1.86437618561296,0.19941492649562,-0.0517900570806157,-0.549482230359857
-4.84173216581867,-3.6588055757627,1.89733908064409,0.212265626247775,-0.047867190637541,-0.54938805078277
-4.86665532379751,-3.65727540625673,1.93145258888571,0.225619215758904,-0.0437948974348829,-0.549270312300476
-4.89107524404541,-3.65456595798259,1.96696586395927,0.239611243106677,-0.0395318820259813,-0.549126635928658
-4.9150263893427,-3.6504424786679,2.00379384088204,0.254243019550849,-0.0350795030737644,-0.548952919555518
-4.9385493714714,-3.64467975652829,2.04174562785057,0.269432546833027,-0.0304638721933912,-0.548744963098097
-4.96168387507888,-3.63724542142781,2.08066712613141,0.285069905962136,-0.0257197437076131,-0.548499166406599
-4.98440975720219,-3.62826387063951,2.12055125702711,0.301065201958955,-0.0208746759250051,-0.548212958993511
-5.00673628779271,-3.61803843668395,2.16138746943865,0.317341538745482,-0.0159519025446816,-0.547884356318304
-5.02864736540134,-3.60690096011498,2.20304221166318,0.333826606354903,-0.0109737195460595,-0.547512106295783
-5.05017151311885,-3.59513831705291,2.2452184390695,0.350442909304714,-0.00596481990359306,-0.547095558096047
-5.07131911041886,-3.58271669736133,2.28791229362245,0.367273841991894,-0.00090000279619858,-0.54663235224521
-5.09209242874016,-3.56939391823485,2.33137469513284,0.384495788852063,0.0042733928641724,-0.546117489466177
-5.11248968218079,-3.55491732006309,2.37582092229505,0.402226913442056,0.00959064651278656,-0.54554509978694
-5.13251506019691,-3.53909119075124,2.42132662271794,0.420491608883345,0.015058878283162,-0.544910208423881
-5.15219448774919,-3.52178042940469,2.46790689198551,0.439246768212716,0.0206642308910638,-0.544209051163312
-5.17154597428819,-3.50298101523687,2.51548419327069,0.458402294196658,0.0263783816951444,-0.543439684704244
-5.19058025819599,-3.48281460458029,2.56394816262495,0.477858122475022,0.0321702871057821,-0.54260151180071
-5.20931081296646,-3.46150603375106,2.61315819849856,0.497521968543871,0.0380112356336719,-0.541694675094544
-5.22776248083007,-3.43935246516468,2.66290926512126,0.517312635513137,0.0438757654240754,-0.54071998149027
-5.24594434033995,-3.41663471786538,2.71299456110671,0.537168890571786,0.0497446485664634,-0.539678495779821
-5.26389049631143,-3.39329429475585,2.76333525246846,0.55714192855343,0.0556327595103566,-0.538566649492771
-5.28163029251819,-3.36906636766675,2.81401436812891,0.577354008162925,0.0615759586569773,-0.537376648515053
-5.29915290695418,-3.34372655482996,2.86522266183498,0.597899472701705,0.0676029719750577,-0.536100490857254
-5.31646600815524,-3.31723896969602,2.91716874584227,0.618817164911354,0.0737253835292418,-0.534731566730187
-5.33349425312226,-3.28958947069559,2.97000728635226,0.640090992998123,0.07993921137959,-0.533266314981949
-5.35032164393397,-3.26077519060448,3.02373650611011,0.661657231594857,0.0862238777143392,-0.531703305732293
-5.3669257985004,-3.23080323358006,3.0782086442419,0.683422964852909,0.0925508346105487,-0.530044852940692
-5.38336670611196,-3.1998800054342,3.13313576934555,0.705283446476883,0.0988861628097312,-0.528294958211628
-5.39965489527697,-3.16817240781662,3.1883442522179,0.727171983121338,0.10521007655255,-0.526456336269787
-5.415794390601,-3.13601102876263,3.24367502583641,0.749036293492677,0.111506123247485,-0.52453162872397
-5.43184268195891,-3.10331782294422,3.29895552864947,0.770891531469291,0.117777449522861,-0.522518518641126
-5.44787283496142,-3.06976498369357,3.35410409896804,0.792798165422919,0.124041110292471,-0.520410238094919
-5.46388912527575,-3.03525824389906,3.40923659030048,0.814813800692905,0.130314582096991,-0.518199167456586
-5.47982050722551,-2.99983697249133,3.46470041509731,0.83699179816453,0.136615858097237,-0.51587690873371
-5.49560804344816,-2.96356350517676,3.52083358026909,0.859349280841457,0.142951289582531,-0.51343740541024
-5.51121187932408,-2.92654655856206,3.57767888898732,0.881844727890287,0.149309057165425,-0.510880489801629
-5.5267074874478,-2.88870478536753,3.63506667323774,0.90440226052057,0.155664555120008,-0.508209898894813
-5.54213951094854,-2.85011973059777,3.69264348775941,0.926928491915719,0.161987788138776,-0.505433330217083
-5.55755794717453,-2.81090479793038,3.75018220910905,0.949360545392389,0.168258980436377,-0.502556071284361
-5.57294023473721,-2.77136557453569,3.80758243520091,0.971658442637389,0.174465570992289,-0.499582142394264
-5.58837706246931,-2.73136945693003,3.86459926489223,0.993805171499915,0.180601407271738,-0.496512870209891
-5.60398053170076,-2.69059912898618,3.92099149282079,1.01579984775802,0.186665195787484,-0.493347682969816
-5.61975936778304,-2.64896533177656,3.9768962415751,1.03767798848097,0.192669135821561,-0.49008040441566
-5.6356256061423,-2.60662694791503,4.03275135921727,1.05949531720016,0.198632256092385,-0.486700921245078
-5.65141452833901,-2.56383083641989,4.08898617724182,1.08128577216003,0.204568086766543,-0.483201373979773
-5.66707567396824,-2.52067448114753,4.14573735285156,1.1030431706912,0.210475731367034,-0.479578842090331
-5.68267727131795,-2.47711686409331,4.20275630193673,1.12470507518014,0.21633461734976,-0.475839700079445
-5.69832827624367,-2.43304221747093,4.25969713312417,1.14620633848951,0.222122870645342,-0.471991966725887
-5.7140793134188,-2.38851927969768,4.31628528663506,1.16748946883066,0.22782163176293,-0.468044237769989
-5.72989814479031,-2.34377852211688,4.37250086830974,1.18853597801581,0.23342570717832,-0.463999220468335
-5.74590340707506,-2.29862279775259,4.42805734303025,1.20930301093622,0.238921619279925,-0.459864400621578
-5.76228418749527,-2.25263840989578,4.48262645712903,1.22974697620676,0.244296153797254,-0.455648027720991
-5.77903951582788,-2.20587588709178,4.5362742597184,1.24986855256255,0.24955094957614,-0.451350868356742
-5.79600710178604,-2.1585753332294,4.58953939077362,1.26972521092649,0.254707649432111,-0.446961247771791
-5.81297132864275,-2.11120233534355,4.64288869145809,1.28936263921243,0.259784208387393,-0.442468432848216
-5.82985545045402,-2.06388734504951,4.6964997867278,1.30879501369179,0.26478622818323,-0.437867020016109
-5.84673722416984,-2.01651807097829,4.75015551780755,1.32799414555469,0.269703414239114,-0.433160604356241
-5.86374748720429,-1.96882813606443,4.80351237948954,1.34692181872715,0.274522069708552,-0.428355873135725
-5.88096326297075,-1.92082040074699,4.85627762657411,1.36553858750869,0.279228414415681,-0.423461555840718
-5.89834039576415,-1.87266686644342,4.90849531158609,1.38384045972658,0.283821523185163,-0.418478518143326
-5.91603852891603,-1.82409437158306,4.95983175448831,1.40176523047485,0.288282526211398,-0.413423103774395
-5.93430927109895,-1.77466952754364,5.00986486786319,1.41923663321234,0.292588673965482,-0.408317084881864
-5.95315989416309,-1.72437662003331,5.05871426063749,1.43624738294356,0.296741727788823,-0.403165316075701
-5.97235572873667,-1.67371534227431,5.1068820326525,1.45283620753279,0.300758016895043,-0.397960358755597
-5.99162482602934,-1.62322802765396,5.15491073637335,1.46905993767197,0.304659825952978,-0.392687294011152
-6.01083185635244,-1.57311428711259,5.2030275784514,1.48495881993347,0.308461717998146,-0.38733350388068
-6.03007223823716,-1.52318842024307,5.25104799933502,1.50052643501826,0.312159301695423,-0.381899199081751
-6.04950710693289,-1.47320111385164,5.29854800835001,1.51574442843992,0.315744030429734,-0.376388869536106
-6.06922933001298,-1.42287828764152,5.34534316117302,1.53060537692014,0.319211889120515,-0.370804630668754
-6.08919893825403,-1.37244985099988,5.39143379808809,1.54510328924539,0.322560389045327,-0.365148931809958
-6.10959206184966,-1.32150745256503,5.43654019194986,1.55917993217112,0.325773370091144,-0.359443862871427
-6.13075237968116,-1.26952971985293,5.48024039233053,1.57275127940829,0.328826259148168,-0.353722947954435
-6.15267039650919,-1.21659327408258,5.52260251863013,1.5857936643603,0.33171632673789,-0.348002167196323
-6.17504524353889,-1.16326912926661,5.56414679609002,1.5983416391062,0.334460796555599,-0.342275720908908
-6.19749290264888,-1.11029944703457,5.60538792431516,1.61044790392969,0.337081414659931,-0.336528906842244
-6.21991159475924,-1.05793928400075,5.64657481066915,1.62215770440776,0.33959284351587,-0.330743838229355
-6.2423838517025,-1.00597927400731,5.68753271068221,1.63349491014365,0.342000582222991,-0.324909295975565
-6.26511105725911,-0.954011378634679,5.72790179895961,1.64446075321868,0.344300813934975,-0.319023440424138
-6.28817643541765,-0.901734053057244,5.76748507924335,1.65506027611082,0.346493162700726,-0.313084016701071
-6.31152834845313,-0.849263964432454,5.80635243374408,1.66529733148669,0.348577975053908,-0.307089956741402
-6.33538384049941,-0.796173115297745,5.84420748003924,1.67511602730802,0.350539661283902,-0.30107218211683
-6.36009795746003,-0.741863104464736,5.88062914159576,1.68443889441306,0.352356852838849,-0.295077449940385
-6.38567201160945,-0.686386449805325,5.91572938533633,1.69324366352237,0.354027627950646,-0.289129376725189
-6.41175004149372,-0.630416369767636,5.95001283409477,1.7015628469268,0.355569886791461,-0.283223235313377
-6.4379997777919,-0.574786514969516,5.98396326076714,1.70943935519207,0.357000528776807,-0.277344136211753
-6.46417008180857,-0.519869497802653,6.01779750993125,1.71692296728889,0.358337604966823,-0.271469072084411
-6.49036941782255,-0.465448584666852,6.05136149979503,1.72404112685868,0.35958632154208,-0.265580243654292
-6.51678577564683,-0.411002271514621,6.08434071375789,1.73081309731281,0.36074886984086,-0.259664233014961
-6.54356276462903,-0.356210773551347,6.11653033047955,1.73724487529411,0.36182302428203,-0.253716148007272
-6.57060729687772,-0.301169217243136,6.14801674875869,1.74334957564498,0.362812800707587,-0.247728037568903
-6.59816418097853,-0.245362900859663,6.17854952842206,1.74908320210236,0.363705955875801,-0.241737098665126
-6.6265807672288,-0.188103909095475,6.20779878239073,1.75438845647608,0.364487695476071,-0.235799987796138
-6.65590438374891,-0.129434013046642,6.23585484515432,1.75924749982878,0.365156565382999,-0.229948823515634
-6.68574827055188,-0.0701439404001461,6.26315700131551,1.76368536071834,0.365727746236913,-0.224185890535144
-6.71568199953035,-0.0110857943938983,6.29019796775695,1.76774513750477,0.366220220758337,-0.218491104825
-6.74551724591567,0.0472895165127951,6.31713984654391,1.77146456927202,0.366646174015814,-0.21283866291117
-6.77529411767074,0.105221828000145,6.34385701757052,1.77487561650432,0.367013621926082,-0.207199713243862
-6.80522505905897,0.163190458104395,6.37001734861962,1.7779935565874,0.367322218287278,-0.201556573006518
-6.8354185185136,0.221603789376217,6.39547614978017,1.78083056001563,0.36757252972527,-0.195895021923388
-6.86582076859484,0.28034937334122,6.42028271536671,1.78339161643806,0.367763798052436,-0.19021075769708
-6.89666504761239,0.339974732306648,6.44426977465985,1.78565293258302,0.367889849027239,-0.184541228218193
-6.92830565592106,0.401235799196612,6.46718638485304,1.78758360173154,0.367943744796559,-0.178946592007934
-6.96071745918829,0.464099791988513,6.48914071760141,1.78918075548756,0.367929551444005,-0.173463696635855
-6.99356826533438,0.527775907312014,6.51051179141305,1.79046406756422,0.367858868842531,-0.168100385400401
-7.0264275583681,0.591371318876305,6.53171823211268,1.79146652116128,0.367747206040154,-0.162835929726202
-7.05905766292466,0.654431323670374,6.55290798461581,1.79221736083129,0.367605039254193,-0.157640786235502
-7.09152261540258,0.71713390236211,6.57392935013348,1.79273672535628,0.367435918370141,-0.152481082793553
-7.12401227121248,0.779985731616858,6.59451842988383,1.79303507727433,0.367238311845049,-0.147332414905541
-7.15664486349426,0.843313838597108,6.61450014553597,1.79311880474862,0.36701024963376,-0.142177166259311
-7.18933744204391,0.907033172293809,6.63393131068375,1.79299223521928,0.366751036867192,-0.137010170502964
-7.22231903024815,0.971705001752182,6.65270611156413,1.79264743202097,0.366458164037179,-0.131868227333872
-7.25588313484885,1.03808032943962,6.67065404333652,1.79207927072649,0.366132175673599,-0.126815229534032
-7.29002981684795,1.10616276569764,6.68789995020292,1.7912970212077,0.365779007120355,-0.121889240155499
-7.32441226519068,1.17522561121793,6.70479624165058,1.79032155045021,0.365410761673504,-0.117097860943582
-7.35862041400911,1.24441136711989,6.72168048217951,1.78917530259214,0.365039542222261,-0.112421889252807
-7.39245772010269,1.31325538272494,6.73864477173773,1.78787335603628,0.364671039951848,-0.1078283811862
-7.42596531604955,1.38190019849947,6.75554093189925,1.78642327168123,0.364305098847792,-0.103282797076875
-7.45929722499682,1.45078181152867,6.77212489308861,1.78482751930532,0.363937909102396,-0.098759813301805
-7.49256406808419,1.52016607076101,6.78822790269546,1.78308557594857,0.363565822494089,-0.094237728841499
-7.52567883279596,1.58996852479386,6.80390609594908,1.78119909158146,0.36318691332922,-0.089710486752699
-7.55884572963271,1.66070199693389,6.81910801002079,1.77917247440884,0.362801260047549,-0.0852138180969964
-7.59229473090064,1.73304753805265,6.83374012516097,1.77702312028786,0.362414705522629,-0.0808104723852903
-7.626002115263,1.80706906191445,6.84795741914113,1.77477100210723,0.362035589431069,-0.0765365136515017
-7.65966095385313,1.88214985879637,6.86203873545035,1.77243581914355,0.361675171078456,-0.0723980900514933
-7.69291928621992,1.95753829507148,6.87624761916455,1.77003056117172,0.361341466291641,-0.0683784433238595
-7.72557845031443,2.03284292033177,6.89065481284978,1.76755854640659,0.361037507974365,-0.0644445769858205
-7.75767134461694,2.10813882801454,6.90512041396707,1.76501505137498,0.36075995651643,-0.0605611277798392
-7.78935962216914,2.18371370798538,6.91938517817886,1.76239402046385,0.360501930319793,-0.056705537806812
-7.82073241436901,2.25977413293624,6.93329721863499,1.75968902294221,0.360258002643035,-0.0528574240381496
-7.85173282857842,2.33619451334534,6.94688511951061,1.75689817090103,0.36002499572956,-0.049010082610642
-7.88244806396288,2.4134072997838,6.96018697977151,1.75403621663739,0.359806438098834,-0.0451931307579264
-7.91304408313588,2.49200498019082,6.973197888676,1.75113532596673,0.359610441794915,-0.0414642917315164
-7.94346318352489,2.57209147985712,6.98607961680206,1.74822147278212,0.359446566334493,-0.037854842066818
-7.97347710446385,2.65324546316114,6.99903972255409,1.74531243568057,0.359323469238646,-0.0343715192693769
-8.00284744082912,2.73486959845404,7.01222294209577,1.74241280738299,0.359245443476452,-0.0309988053259651
-8.03140621346635,2.81664414676531,7.02568191587327,1.73951712962606,0.359212639268239,-0.0277077947022547
-8.05917865481581,2.89852652218303,7.03924787794256,1.73661446236223,0.359220336785437,-0.0244696591560218
-8.08623293646752,2.98071403251684,7.05274982484529,1.73369004884311,0.359262654218639,-0.0212543603027604
-8.11266885714941,3.06329704537982,7.06605177364208,1.73073663371346,0.359332520409078,-0.0180526069366715
-8.13842078017149,3.14617254342541,7.07917051920817,1.72774831854815,0.359427192152504,-0.0148524172358049
-8.16353321722559,3.22961427348648,7.09217344674695,1.72474553036628,0.359549567396617,-0.0116820098694303
-8.18804615344542,3.31407129762921,7.10515479297745,1.72176586897474,0.359708657819609,-0.00858590200139839
-8.21192399597661,3.39966495679047,7.11823602273944,1.71883953041177,0.359912285832264,-0.00559472462171305
-8.23502243721682,3.48618309238727,7.13155022016722,1.71598162291156,0.360166519518379,-0.0027144678651923
-8.25718706235457,3.57327330305341,7.14516920347202,1.71319195836598,0.360473669597242,6.88322979671419e-05
-8.27833003074224,3.66066709227353,7.15905774043804,1.71045633890694,0.360831935760356,0.00278316815753338
-8.29842042119267,3.74830614408845,7.17313088141313,1.70776014067471,0.36123741737289,0.00545394327956688
