Cqdot1,Cqdot2,Cqdot3,Cqdot4,Cqdot5,Cqdot6
0.00184112536625514,0.0014156886476917,-0.00300517332129813,-0.000594112425076676,8.00923422611642e-05,0.00141406325464999
0.00215775712489497,0.00173956976577005,-0.00321422050501674,-0.000630952686373421,9.94378632152883e-05,0.0015560285409858
0.0018099548345285,0.00145169836264869,-0.00366194295285505,-0.000709691358107889,8.76065158819696e-05,0.00164888740204305
0.00121236119264356,0.000937447720594786,-0.00420286844405959,-0.000803524571674874,6.39426825101014e-05,0.00172210724112354
0.00097274864212471,0.000808397114272941,-0.00453939739896825,-0.000860080314642186,5.9687464925573e-05,0.00180568840323125
0.00130985025918839,0.00126893152924801,-0.00455301815237652,-0.000859144251765809,8.58529450012795e-05,0.00190531581474418
0.00150284025804748,0.00158499030010839,-0.0046602203252144,-0.000874565952619893,0.000102862835589433,0.00200689722356839
0.00105277615794463,0.00132731946787712,-0.00506515119836726,-0.000942838116910122,8.67386239190027e-05,0.00208858458340355
0.000185747490845323,0.00069778341198945,-0.00569134542174066,-0.00104883295526678,4.92001107404993e-05,0.00216437235052835
-0.000455023308691072,0.000285332147665907,-0.00624446499213716,-0.00114013071614416,2.3247720607758e-05,0.00226000406748572
-0.000451009366258859,0.00049826664734165,-0.00647616414856134,-0.00117431904270274,3.14672861775472e-05,0.00238174305891137
2.71472105057846e-05,0.00114856334836766,-0.00648004339020636,-0.0011670944507223,6.46684468162961e-05,0.00252025082596075
0.000368658104933139,0.00166253837754948,-0.00654518476250043,-0.00116838350831722,9.20173946154998e-05,0.00264898045119544
9.88728067090605e-05,0.00164807778113052,-0.00683901921677599,-0.00120867968255936,9.10037735984623e-05,0.00274143339344513
-0.000648718497493039,0.00123155535422836,-0.00729848958569046,-0.00127727730440214,6.75931242844693e-05,0.00280291044628667
-0.00130228368023921,0.000910914207175484,-0.00767952515347514,-0.00133159427531943,4.86792905606687e-05,0.00285768371413475
-0.00211592484117906,0.000480213955654563,-0.00811624958833268,-0.00139436472157028,2.03938320769217e-05,0.0029029445630705
-0.0029711630748297,4.24027131740168e-05,-0.00856652442822337,-0.00145800068139193,-1.14946136766658e-05,0.00294620030605963
-0.00358410528423425,-0.00015431434521207,-0.00888759242785597,-0.0014986234616014,-3.19990800461412e-05,0.00299572667043124
-0.003869968855712,-4.51125204479208e-05,-0.00903329228598171,-0.00150901946997797,-3.60427542818939e-05,0.00305293093191294
-0.00401112222242039,0.00018788815119275,-0.00910400774437226,-0.00150623836312377,-3.22350145873507e-05,0.00311341375803875
-0.00427680115172535,0.00029604908974723,-0.0092373344010952,-0.00151349594653832,-3.34824277265638e-05,0.00316990843977538
-0.00476601075022742,0.000193163406775998,-0.00947795520533323,-0.00153839118422724,-4.45308333399397e-05,0.00321858462421376
-0.00532776801338031,1.50334793560525e-05,-0.00974705141956678,-0.00156775486369307,-5.84996705351032e-05,0.0032621016697808
-0.00572787461457835,-2.82929561639111e-05,-0.0099202287977509,-0.00158097337894038,-6.45887582844118e-05,0.00330421581225282
-0.00587950066621712,0.000140146099425476,-0.00994898938130206,-0.00157013032746124,-5.90562582813009e-05,0.00334531053406328
-0.00687817960844672,-0.000394838736012648,-0.0103513572953584,-0.00161923554805662,-9.53092669580408e-05,0.00334654647359001
-0.00860443671968492,-0.00155638126852242,-0.0111242766863942,-0.001725745263397,-0.000168628741712723,0.00331974020642456
-0.0100820030493645,-0.00249028326891843,-0.0117692523308908,-0.00180908908522937,-0.000231433560603345,0.00329105558743725
-0.0106161053004339,-0.00252073012856391,-0.0118125961340747,-0.00179755102125766,-0.000247469057224003,0.00326200060942017
-0.0103596130418682,-0.00182164343287239,-0.0113612270049499,-0.00170977680421774,-0.000224380727619156,0.00323537320350775
-0.0101105069202521,-0.00118965488385747,-0.0109605047628758,-0.00163115260258294,-0.000202079553065129,0.00321691170460914
-0.0105524100513477,-0.001237025525616,-0.0110065089106066,-0.00162414797339666,-0.000212546917031167,0.00320274995040981
-0.0116020963036445,-0.00187774348511249,-0.0114550148729016,-0.00168072795432007,-0.00025177638975224,0.00319462237114188
-0.0125606671279561,-0.00247567069548715,-0.0118976116553728,-0.00173596409116869,-0.00028726847256183,0.0031954350502259
-0.0128439671371154,-0.00246769836642402,-0.0119338490129797,-0.00172854402119049,-0.000290915393717062,0.00319814736550683
-0.0135726074183067,-0.00281938220747513,-0.0121729501353056,-0.00174898671795381,-0.00031668662805788,0.00317098948765415
-0.014960442671732,-0.00374749966685339,-0.0127893541108617,-0.00182272441384896,-0.000375279113378729,0.00312015788645281
-0.0163552037547516,-0.00467194813317162,-0.013408837373206,-0.00189404191921711,-0.000435219169975104,0.00305898893174061
-0.0171035402774042,-0.00494417083502441,-0.0135359533388435,-0.00189294954790537,-0.000463130413566964,0.00298146775297048
-0.0171290704169582,-0.00450169214442298,-0.0131020166757367,-0.00181263570721858,-0.000454918384608885,0.00288819811094088
-0.0169341370250624,-0.00389949737455453,-0.0125478500113099,-0.00171815612553968,-0.000436495717395,0.00280179851432072
-0.0171121834014984,-0.00373270712229568,-0.0123477699425154,-0.00167814484880546,-0.000436799283538028,0.00274293513099799
-0.0177931306100318,-0.0041117541148723,-0.0126017774690681,-0.00170585480561306,-0.000461749912403706,0.00271621952402845
-0.0185683332040472,-0.00463744859034643,-0.0130076946238138,-0.00175619071041678,-0.000492205955352404,0.00270943307724103
-0.0189413542666639,-0.00481018086896379,-0.0131511883412898,-0.00176958712395902,-0.000504284559672219,0.00269972140222519
-0.0198190263335203,-0.00543460855071665,-0.013648542278021,-0.00182730612532348,-0.000541162672105092,0.0026822070168353
-0.0211509554739062,-0.00648157589717702,-0.0145130972113918,-0.00192956170418208,-0.000601288058929117,0.00266422643627418
-0.0222322198947129,-0.00725014775106914,-0.0151687133563367,-0.00199832682635975,-0.000649698210993699,0.00262893472458037
-0.0225832728401376,-0.00720818866544981,-0.0151027388986675,-0.00196789939671208,-0.000660404063535167,0.00254692569584869
-0.0223383579346006,-0.00653238786135901,-0.014444072450863,-0.00185975027651823,-0.000640439460605519,0.00242916732002807
-0.0220716776330234,-0.00589642420507319,-0.0138208023148256,-0.00176092656253804,-0.000620422901109599,0.00232568671622502
-0.0222630664709644,-0.00580555425616502,-0.0137211649433608,-0.00173779404853411,-0.000624499220359828,0.00227507997759269
-0.022867731117878,-0.00620427087864073,-0.0141149890492194,-0.00178510552674418,-0.000650624722333112,0.00227606463349406
-0.0234241316393069,-0.00662085984288519,-0.0145467259940952,-0.00184053664013512,-0.000676445444325033,0.00228999540523334
-0.0235398127551281,-0.00663927463829594,-0.0145754383327601,-0.00184482276315569,-0.000681962751875029,0.00227450675699281
-0.0240789990270835,-0.00707364620167139,-0.0150657981673219,-0.00190257969495247,-0.000709495091068782,0.00228933658303609
-0.0250726864921913,-0.00796991610865483,-0.0161313772121869,-0.00202726966240066,-0.000761968046557565,0.00235415050377519
-0.0258802395415696,-0.00864994322452439,-0.0170868501419466,-0.00213120373577246,-0.000806242958344028,0.00241986620341283
-0.0260066487857973,-0.0085083902327221,-0.0172041683902513,-0.00212355951237221,-0.000812550922761751,0.00241484710769513
-0.0255241398772341,-0.0076433223891641,-0.0165029471056579,-0.00201122339817122,-0.000783872868671667,0.002334079809164
-0.0249545083806115,-0.00671942278269233,-0.0157075409831127,-0.00189150307602209,-0.000751036602124167,0.00224937047836338
-0.0248038194566149,-0.0063105407704942,-0.0154932232012626,-0.00185399516782915,-0.00074268582611374,0.00223125935750146
-0.0251154890769065,-0.00645839903016343,-0.0159319620789284,-0.00190827313951256,-0.000761927755538461,0.0022871824919628
-0.0254985983184941,-0.00676462606163719,-0.0165274970604434,-0.00198941821847409,-0.000788514598703535,0.002359192986225
-0.0255544311556886,-0.00680863004393073,-0.0166989286131241,-0.00202124235380879,-0.000799691056780655,0.0023760415889732
-0.0257807449954726,-0.00702847008406104,-0.0172646375427699,-0.00209532719298954,-0.000822816695866965,0.00245307398117045
-0.0261951617231304,-0.00742404099335703,-0.0183422116730085,-0.00222584287455586,-0.000860394940648032,0.00261739364140923
-0.0264048898501947,-0.00753171084162085,-0.0193090636722992,-0.00233520884485112,-0.00088797648209861,0.00279924627459449
-0.0261273531942594,-0.00696926476366411,-0.0195251911815841,-0.00234360063328559,-0.000883315408183247,0.00291211017630211
-0.0254480595107811,-0.00584794112226472,-0.0189884921567876,-0.00225438844644588,-0.000849337638273398,0.0029400548196129
-0.024733596766338,-0.00466684368189085,-0.0183163712054744,-0.0021523041176878,-0.000811659046875787,0.00294846945609906
-0.0243215242393058,-0.00384748555710024,-0.0181068380646803,-0.00211915484093406,-0.000794485062963021,0.00300777047439416
-0.024253304372067,-0.00345916785916422,-0.0184541011882302,-0.00216932311241651,-0.00080240258970625,0.00312661827912386
-0.024291668766347,-0.00328593952234923,-0.0189538532232298,-0.00224965820436969,-0.000820836531422967,0.00324659672998395
-0.0241889114461795,-0.00309345557012453,-0.0191271318348689,-0.00229511976001642,-0.000832160832249518,0.00329892960049838
-0.0241258909880733,-0.00290298097122532,-0.0197318862995488,-0.00239061588167776,-0.000852437351363783,0.00345304019124959
-0.0240664029492601,-0.00260394732245217,-0.0208188892118339,-0.00254260349948136,-0.000881054747565391,0.00373559655407407
-0.0237734200118478,-0.00188491102884036,-0.0217641976822969,-0.00267012895763326,-0.000896442091024685,0.00405321002436987
-0.0231163850969649,-0.000549522407270686,-0.0219756095727399,-0.00269452683006613,-0.000879816959435786,0.00430272177273372
-0.0222152860753511,0.00122656311621183,-0.021477143470372,-0.00262169069245716,-0.000836061512617337,0.00446047209192446
-0.0213506892916397,0.00303268536676882,-0.0208414957083423,-0.00253499153678541,-0.000790272195861738,0.00458617509804815
-0.0207575641980178,0.0045418761301339,-0.0206166184631216,-0.0025154398227728,-0.000766030062052017,0.00474623433999621
-0.0204611890284134,0.00567240925687518,-0.0208857278844372,-0.00257773587789595,-0.000768220366991257,0.00494591844950498
-0.0203045549336318,0.00651472589264657,-0.0212836527376401,-0.00267027249883992,-0.000783609357119491,0.00512554096357154
-0.0201278431647696,0.00717074066310053,-0.0213951241218153,-0.00273107419150079,-0.0007960632493582,0.00522015979544321
-0.0198336190727133,0.00810240005966767,-0.0217573760090655,-0.0028236930017167,-0.000809067993408866,0.00542230325958382
-0.0193963988808949,0.00948193495244265,-0.0224467029416371,-0.00296030715034348,-0.000822952007080019,0.00577045361867068
-0.0187671262895268,0.0113878325764847,-0.023069402621346,-0.00308659942185763,-0.000825489149299724,0.00618659662657117
-0.0179457461572481,0.0137950037682204,-0.0232193667011966,-0.00314361587731371,-0.000804902009468103,0.00657596169239882
-0.0170340283563748,0.0165106512880246,-0.0228452912467443,-0.00312458976038538,-0.000763756722695637,0.00689318967675767
-0.0161965183608794,0.0192392543109428,-0.0222716886394885,-0.00308134018369244,-0.000719505927600474,0.00715654562881851
-0.0155688347029663,0.0217363036540843,-0.0218791414705213,-0.00307577567713152,-0.000691137175583258,0.00740537032776001
-0.0151893808159258,0.0238681465671537,-0.0218050541878734,-0.00313165074598387,-0.000686559167597214,0.00765053647749525
-0.014998129661608,0.0255906396201655,-0.0218913489503132,-0.00322360190593679,-0.000699559850269336,0.00786252063192328
-0.0149109239550675,0.0268978800566106,-0.0218881908174446,-0.00330873429712925,-0.000718663730079433,0.00800132038172208
-0.0146321764624657,0.0286908148893583,-0.0218986465037467,-0.00339730717041647,-0.000729490815757518,0.00823149417819846
-0.0141224166403031,0.0312230899006702,-0.0219412959505676,-0.00349507881713546,-0.00072999796912339,0.00858973043982736
-0.0134498694112652,0.0344163976828895,-0.0219160319285003,-0.00358893446318032,-0.000719601491784214,0.00903309794791773
-0.0127058099775121,0.038078058280258,-0.021707421618419,-0.0036609104635702,-0.000698353516481825,0.00949935571507965
-0.0119943387441985,0.0419502792453454,-0.0212983874150541,-0.00370786761140823,-0.000670579529504049,0.00993965916447725
-0.0114051613354169,0.0457631180703668,-0.0207600063375346,-0.00374094821701498,-0.000643757827574771,0.0103264900207198
-0.0109986504310529,0.0492924158482677,-0.0202105402745634,-0.00377951960106448,-0.000626229802993934,0.01065314290071
-0.0107967890336598,0.0523843991245978,-0.019735714334038,-0.00383721756043692,-0.000623210000821016,0.010920913271353
-0.0107863319708681,0.0549495009795131,-0.0193504725626155,-0.0039147645305776,-0.000635362377581085,0.0111291870289602
-0.0109386107308111,0.056960635509455,-0.0190366513270943,-0.00400664478565271,-0.000660697496040689,0.0112786255399111
-0.0108780436047491,0.0595201619114909,-0.01846356179527,-0.00405801529847982,-0.000666250995693188,0.0114808947635441
-0.0105706068864428,0.0629178801930466,-0.017662943776191,-0.00408060633064733,-0.000651329075664071,0.0117777892826434
-0.0101575773484956,0.0670405623446797,-0.0168627070836047,-0.00412155203760778,-0.000632171560946693,0.0121754400072046
-0.00978959601824858,0.0716650525283948,-0.0162246376297541,-0.00421349367620594,-0.00062276799793895,0.0126530727032881
-0.00954354458003603,0.0765053507972282,-0.0156912457129712,-0.00434230221276688,-0.000624056187115779,0.0131528328687376
-0.00943387397923257,0.0812418592492872,-0.0150827845595263,-0.00446528530926593,-0.000628322538318155,0.0136036881172962
-0.00945086485188629,0.0855786560894534,-0.0142804755647163,-0.00454989791387383,-0.000629589629559155,0.0139563042031822
-0.00960862245789951,0.0893192690073814,-0.0133539478139508,-0.00460362541934467,-0.000631727167498708,0.0142067252012076
-0.00993406572204414,0.0924299153005497,-0.0124863828021002,-0.00466200746181133,-0.00064500069448184,0.0143856494534522
-0.0104541888328988,0.0949476136551368,-0.0118458362321241,-0.00476052548983918,-0.000679113444717105,0.0145276045524438
-0.0107339660600081,0.0978101246716103,-0.0106843230879421,-0.00475839118504906,-0.000678845088177213,0.0146601953067088
-0.0107456711568918,0.101311292532421,-0.00906715210967857,-0.00467775509570834,-0.000646503842711504,0.0148283175647369
-0.0107255117588929,0.105495090156336,-0.00753698606640718,-0.00464264755896393,-0.000620226392273854,0.0150977930659839
-0.0109004886189137,0.110327476616842,-0.00645446940530103,-0.0047372525107684,-0.00062824135608433,0.0154952703155329
-0.0113292455166114,0.115546366347936,-0.00576165018349872,-0.00494426138928172,-0.000669226890504415,0.0159697915705901
-0.0119094978699801,0.120677284373351,-0.00510805043312024,-0.00516918420349632,-0.000718629820841504,0.0164185742092137
-0.0125100198622539,0.12527178879839,-0.004159582996206,-0.00531691926309896,-0.000750642925124501,0.0167537762176623
-0.0131038971612405,0.129085894214779,-0.00291543944911643,-0.0053744743031906,-0.000763424521920769,0.0169581210616853
-0.0137795008638371,0.132178436032399,-0.00165850102081011,-0.00540709233581504,-0.000777205844337353,0.0170804412289502
-0.0146629132203442,0.134753602886059,-0.000695844332783135,-0.00549408415686881,-0.000815867660559466,0.0171835696788015
-0.015205470656686,0.137183242823518,0.000898219630122377,-0.00542679339078855,-0.000807462047168972,0.0172099617924396
-0.0154095298288226,0.139742129108571,0.00296590985275413,-0.00525255507409539,-0.000762549117394901,0.0172107877999479
-0.0156831074834365,0.14286822438691,0.00481976030745024,-0.00515869527888202,-0.000738561204848165,0.0173037737994012
-0.0163971016066791,0.146892900211625,0.00607831993117536,-0.0052584718357187,-0.000772370554598945,0.0175541047417186
-0.0175790506857894,0.151627199034882,0.00683361492924472,-0.00552553711037973,-0.000857455169966076,0.0179221024385123
-0.0189308316048029,0.156410835424868,0.0074985557985201,-0.00582747279363627,-0.000953292102600783,0.0182932223077777
-0.0201240039648187,0.160553241581624,0.00847644666597436,-0.00602674085209021,-0.00101818782129875,0.0185585680106235
-0.0210698385322621,0.163782460791935,0.00981358551456601,-0.00609352889995085,-0.00104435285708535,0.0186927806583101
-0.021956893920529,0.166276908255536,0.0112017905350177,-0.00611232847749354,-0.0010605598350171,0.0187499690324953
-0.0230765801043429,0.168469040477259,0.0123055423549188,-0.0061915871119258,-0.0011025882733548,0.0188069402484772
-0.0236270309425359,0.169776700729304,0.0139158693068211,-0.00609151529915875,-0.00109193339131841,0.0187259713299538
-0.0236560490612003,0.170413917625658,0.0157942471384178,-0.00588157555393365,-0.00104774706792896,0.0185556145823114
-0.0238748196963616,0.17136649678831,0.0173319251547293,-0.00577832380421328,-0.00103977269500743,0.0184491330115606
-0.0248942245180777,0.173553469629606,0.0183395990485655,-0.00589137917352911,-0.001104734245857,0.0185053735259034
-0.0267129853709491,0.176940524232083,0.0189705627084784,-0.00618394262443234,-0.00122934309736283,0.0187041223017784
-0.0287524701627788,0.180647021316964,0.0195423804004529,-0.00651872550769372,-0.00136418720842957,0.0189377839738235
-0.0304078932089249,0.183746229370301,0.0203674460265661,-0.0067509536450745,-0.00145868231605967,0.0190985110545818
-0.0314989215410124,0.185880888324065,0.021492140120869,-0.00684132906785639,-0.00150093172103771,0.0191531923623919
-0.0323507359504411,0.187338523736755,0.0226673063290335,-0.00687439768360054,-0.00152403801038342,0.0191486696239654
-0.0334829541963364,0.188767885115474,0.023649289495479,-0.00696109738787642,-0.00157033762556125,0.0191585966806073
-0.0336566499358044,0.188374157668947,0.0247415561515112,-0.0068861656733441,-0.00156838675583554,0.0189790397475406
-0.0329980774411336,0.186338008612122,0.0256471017365278,-0.00673661274171988,-0.00154522932237922,0.0186532415822648
-0.032648108192709,0.184381433749381,0.0261232714189337,-0.00670440042504783,-0.00156915656814161,0.0183559069472054
-0.0335641279224719,0.184096142739591,0.0263929359933268,-0.00685198328851611,-0.0016665993483676,0.0182083408415419
-0.0357175304190971,0.185681144015632,0.0266921682214543,-0.00713540403388624,-0.00181779991582565,0.018216451456855
-0.0382103967129366,0.188025675541188,0.0270793988665092,-0.00745558242925726,-0.00197519313240518,0.0182949377798715
-0.0400867998740191,0.189850793043407,0.0275989077959578,-0.00769821135624094,-0.0020892016222897,0.0183422717009382
-0.0410369398754566,0.190662132830631,0.0282399614147506,-0.00782460730385393,-0.00214589705922386,0.0183196597655104
-0.0415284274979468,0.19089234831253,0.0288825923779514,-0.00790294956044235,-0.00217759605987528,0.0182630633586797
-0.0423677323185849,0.191384560281926,0.0294844639195153,-0.00801660669314486,-0.00222633056956867,0.0182316604154343
-0.0417800563590225,0.189128845685217,0.0295472119451983,-0.00804328090047557,-0.00224492837366885,0.0179803320944382
-0.0399857542335935,0.184268318397094,0.0287833822716586,-0.00806756870193071,-0.00226345770587832,0.0175394693861174
-0.0386010153231444,0.179233243595053,0.0275697996182238,-0.00819252502422407,-0.00233203354890926,0.0170852149570878
-0.0389504089325756,0.176353040677532,0.0267208383976705,-0.00839678746848915,-0.00245606268990028,0.0167558656345939
-0.0410184601613102,0.176060635349979,0.0265558994013482,-0.00863463538054621,-0.00261198695344556,0.0165831590741842
-0.0435985256588793,0.177011915386031,0.0267435678828507,-0.00888282150430508,-0.00276560538080883,0.016508952202536
-0.0453751766300554,0.177595395152333,0.0269120801412388,-0.00909991496411666,-0.00287977043532156,0.0164487945121248
-0.0459160023636311,0.177152593185896,0.0269053349259449,-0.00926804037240614,-0.00294462274691354,0.0163602972167269
-0.0458302712923366,0.176196288331227,0.0267797562285121,-0.00941964919697136,-0.00298620106796377,0.0162630474978049
-0.0461748303624701,0.175794165204014,0.0268007408026394,-0.00958259144512508,-0.00303711538470464,0.0162003498069298
-0.044589688907906,0.171761494449654,0.0254929260457626,-0.00976697805189319,-0.00308369163078631,0.015899026972355
-0.0413911572802093,0.164263761624253,0.0226462812328476,-0.0100395013377119,-0.00315406639085347,0.0153779738998162
-0.038703730052239,0.156526380202695,0.0194312537898229,-0.0103788118213262,-0.00327018453815453,0.0148154252390757
-0.0382006365368674,0.15155209322495,0.0173361348646006,-0.0106588343299916,-0.00341086124232004,0.0143610174395427
-0.039857198554671,0.149895774651021,0.016728852682836,-0.0108360804654877,-0.00355086507295771,0.0140624343018654
-0.0422022844433227,0.149906681871597,0.0168136145959918,-0.0109787070907932,-0.00367592835065667,0.0138795720681286
-0.0436440083300038,0.149594927330239,0.0166914816974826,-0.0111440219529826,-0.0037717267622005,0.0137400049323721
-0.0436318758155041,0.148142538091896,0.0160205752680485,-0.0113457121523455,-0.00383535767025012,0.013601746394242
-0.042894690000467,0.146170530846453,0.015064629059923,-0.011572398626448,-0.00388329457844416,0.0134724964671704
-0.0426858451410181,0.145019515769367,0.0144644787183577,-0.011781822199481,-0.00393198903468772,0.0133859818990914
-0.0401716917390891,0.13957975756352,0.0117433101605116,-0.0121389980269297,-0.00400801395972644,0.0130578124433277
-0.0357618687323464,0.130079812447406,0.00683146372762344,-0.0126788627220358,-0.00413359318920226,0.0124972055085667
-0.0319018557289095,0.120338682477892,0.00169856643813837,-0.0132393098187962,-0.00429437284218709,0.0118775111873812
-0.0305221915260443,0.113916418063133,-0.00152647521315696,-0.0135924039031108,-0.00444193935412412,0.0113563060081271
-0.0316201039015791,0.111498748604592,-0.00243938134594934,-0.0137032453619472,-0.00455202324699672,0.0109944733470202
-0.0335578940242636,0.111081445137652,-0.0023232080763087,-0.0137311561032931,-0.00463443333033126,0.0107570173516002
-0.0345745489287363,0.110287655270766,-0.00260977754603431,-0.0138315848754746,-0.00470127551367666,0.0105755593535749
-0.0340670912132035,0.108127221572922,-0.00383877818148992,-0.014050232454085,-0.00475854342292914,0.0104056796664677
-0.0328231399054886,0.105374721432032,-0.00553873230471424,-0.0143366491064334,-0.00481197584238857,0.0102522585757015
-0.0321854652382312,0.10360589592135,-0.0067040108337828,-0.0145772906238475,-0.00485853004464182,0.010143605435121
-0.0291391903990732,0.0972584447889369,-0.0105830743598432,-0.0150760436091353,-0.00496370125423512,0.00980710613262842
-0.0241101647346422,0.0866276406956927,-0.0170927358256971,-0.0158344438900673,-0.00514032928155689,0.00924754448016143
-0.019641814458307,0.0759066893071372,-0.0236122753377135,-0.0165695806936432,-0.00533885457168126,0.00863063546254991
-0.0177061769737872,0.0688940404935372,-0.0275884178262213,-0.0169794696297414,-0.00548853873111604,0.00811075694181909
-0.0183170361311706,0.0662804056111747,-0.02862293907409,-0.0170352272453413,-0.00556730329321048,0.00774886420515761
-0.0198439122611873,0.0658319609259318,-0.0283690952746776,-0.0169652254943427,-0.00560744045782025,0.0075086160847242
-0.0205385708520884,0.0648932892729268,-0.0286771750983661,-0.0170007338515656,-0.00564599429674656,0.00732017456413839
-0.0198138135707016,0.0623919423760323,-0.0302374358911388,-0.017216218007277,-0.00569828308759257,0.00714042806251625
-0.018420515605551,0.0591930376173112,-0.0324094598192834,-0.0175264001170936,-0.00575773020846887,0.00697445542784386
-0.0176433462365457,0.0570522817973228,-0.0339200400202788,-0.0177683616564228,-0.00580340852001554,0.00685264294111398
-0.0146004921382445,0.0503590805395095,-0.0384723150876516,-0.0183469048686036,-0.00593402656409436,0.00652781444160036
-0.00971958217693114,0.0395075013119253,-0.0458275632379763,-0.0192344774956763,-0.00615332140413782,0.00600543955205932
-0.00539572677891531,0.0288107660402424,-0.0529743285735815,-0.0200696420112205,-0.00638331018769811,0.00544192300729399
-0.00343968430695618,0.0220278813734465,-0.0571879207409243,-0.0205117256343748,-0.0065372585653225,0.00498043242920669
-0.00382692158208631,0.0196887558202896,-0.0581604143407741,-0.020539340106537,-0.00659624536770481,0.00466964544442677
-0.00507279088405266,0.0194484778464394,-0.0577417849371349,-0.0204136995659918,-0.00660859174569811,0.00446650068005214
-0.00561277800064808,0.0185657900329996,-0.057992857089352,-0.0204061451264543,-0.00663003927216244,0.00429919433607723
