sim_time_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6
5.160000245,2.23923254,-1.733925223,-1.560693145,-1.330211997,-0.246835023,0.397218168,0.460779169068959,-0.142556616317064,0.409990771726064,0.570792967246871,-0.257924260219622,0.808070026968062,-1.4135006239698,0.241601346180094,0.534399330867025,0.106276268515554,0.218993596229737,-1.30470450859212,-7.250767708,81.30031586,63.06936264,8.610675812,-6.57654953,-0.314366817
5.180000246,2.248082638,-1.736748099,-1.552319884,-1.318592429,-0.251933366,0.413031995,0.43221244968011,-0.137854139271029,0.420575476851672,0.572656621245241,-0.253394174518188,0.781810706906641,-1.44284673952984,0.228366178462627,0.524502159010543,0.0813685657933006,0.232423056489941,-1.32064752113363,-7.645397663,81.46134949,63.03608322,8.551550865,-6.53382349,-0.327125251
5.200000247,2.256352901,-1.739483237,-1.543736815,-1.306949973,-0.256935388,0.428318441,0.403067940843423,-0.133417113032424,0.430961910279614,0.574021623279815,-0.248595404031725,0.755246386019456,-1.47131062838217,0.214780021141793,0.514544465256174,0.0564090344001495,0.245907800646087,-1.33516258229522,-8.037805557,81.61405945,62.99245071,8.487792015,-6.488742828,-0.339390725
5.220000248,2.264028072,-1.742138267,-1.534947753,-1.295284629,-0.261838228,0.443069875,0.373363351519157,-0.129253231881488,0.441149102799673,0.57488995728148,-0.243530478030906,0.728405549340925,-1.49884324330787,0.200841861667049,0.504464395991646,0.0313744471840398,0.259505166341508,-1.34823499444047,-8.416840553,81.77728271,62.94747925,8.419194221,-6.440797329,-0.351164937
5.240000249,2.27110815,-1.744713187,-1.525956511,-1.283604026,-0.266634256,0.457278669,0.343117410400951,-0.125370657881331,0.451134771648174,0.575262016839585,-0.23819968282766,0.701317084052761,-1.5253861594058,0.186571562875047,0.494194131293603,0.00621027399068803,0.273284096453601,-1.35985408047465,-8.792276382,81.89672089,62.89124298,8.340752602,-6.390703678,-0.362372577
5.26000025,2.277570248,-1.747215629,-1.516763091,-1.271915793,-0.27131775,0.470941007,0.312350158639785,-0.121777336151375,0.460915118182503,0.575135524549366,-0.232600072029638,0.674010205174376,-1.55087325341856,0.172009736711837,0.483669137532509,-0.0191563361869599,0.287309878522879,-1.37001480518975,-9.150276184,81.98345184,62.82220078,8.255640984,-6.337882519,-0.373030603
5.280000251,2.283406734,-1.749645591,-1.507378936,-1.260250449,-0.275884897,0.48405689,0.281083184274835,-0.118480197224394,0.470484774868373,0.574505129024128,-0.22672526156305,0.646514305022083,-1.57523340009922,0.157213855257122,0.47283777896747,-0.0447997097846754,0.301627794453583,-1.37871924494871,-9.49296093,82.04628754,62.74911118,8.172096252,-6.282117844,-0.383196533
5.300000252,2.288609982,-1.752003074,-1.497804046,-1.248596549,-0.280333787,0.496619642,0.249339752433849,-0.115484430380179,0.479836964600053,0.573362746367128,-0.220566132313013,0.618858742253439,-1.59839381735666,0.142251170417499,0.461669635616538,-0.0707781327155479,0.316249283105045,-1.38597757026035,-9.828309059,82.05595398,62.6643486,8.076356888,-6.223042011,-0.392799258
5.320000253,2.293179989,-1.75431478,-1.488042235,-1.236980796,-0.284656793,0.508626401,0.217144805457297,-0.112793018804932,0.488963917565953,0.571698545121176,-0.214112330120993,0.591072600927486,-1.62028358239273,0.127189693560755,0.450160973589512,-0.0971190224696221,0.331143912332488,-1.39180828263892,-10.14923477,82.08166504,62.56722641,7.979204655,-6.160581112,-0.401852727
5.340000254,2.297086239,-1.756576896,-1.47809732,-1.225399375,-0.288846284,0.520078123,0.18452483419416,-0.110406674089529,0.497857536890113,0.569502344952275,-0.207354239202298,0.563184456056552,-1.64083681877724,0.112088941789165,0.43833622910276,-0.123809627827079,0.346239348159069,-1.396237579975,-10.44956493,82.0946579,62.45850372,7.873411655,-6.096001625,-0.410375059
5.360000255,2.30035162,-1.75879705,-1.467980742,-1.213875175,-0.292894632,0.530969083,0.151507648683725,-0.108324207334102,0.506510229239002,0.56676512775906,-0.200284969890908,0.535222179652412,-1.65999512694458,0.0969922730945014,0.426245046025232,-0.150795002690229,0.361429820203024,-1.39929788685641,-10.74464703,82.09831238,62.34290695,7.765265465,-6.029560566,-0.418328851
5.380000256,2.302937984,-1.760979056,-1.457684875,-1.202412009,-0.296797067,0.541301191,0.118122095378538,-0.106543259727155,0.514915750759631,0.563480355197741,-0.192901882579783,0.507212812055847,-1.67770898449578,0.0819223632979221,0.413955234892162,-0.17798356532997,0.376591689831469,-1.40102574487395,-11.01837063,82.08496857,62.21515274,7.653419018,-5.961173058,-0.425781876
5.400000257,2.304860592,-1.763126731,-1.447232604,-1.191028953,-0.300546914,0.551072538,0.0843977736961588,-0.105061223717283,0.523069891273172,0.559644846618418,-0.185207272319066,0.47918251015038,-1.69393804611537,0.0668807646516415,0.401542839744488,-0.205259076886746,0.391603071639988,-1.40145938073609,-11.28511333,82.04673004,62.08921432,7.537180901,-5.891214371,-0.432666212
5.420000258,2.306096554,-1.765251517,-1.436620116,-1.179729819,-0.304137498,0.560283124,0.050364796756131,-0.103876141522973,0.530970842937868,0.555259078031775,-0.177208036234524,0.451156570097572,-1.70865048276969,0.0518516520190238,0.389081133385915,-0.232496654897778,0.406363439476387,-1.40063633243588,-11.52781773,82.01084137,61.95713425,7.417645454,-5.820014954,-0.439010262
5.440000259,2.3066535,-1.76735723,-1.425851226,-1.168522239,-0.30756405,0.568931043,0.0160536240466469,-0.102987376570494,0.5386191645663,0.55032688747664,-0.168914389213456,0.423159510296949,-1.72182167167853,0.0368089867587581,0.376630659322458,-0.259579718282926,0.420809024735924,-1.39859150379759,-11.75926781,81.95561218,61.81729889,7.290685654,-5.747335911,-0.444820106
5.460000259,2.306516171,-1.769455314,-1.414929748,-1.15742147,-0.31081894,0.577018201,-0.0185050263805342,-0.102395906801794,0.54601733760625,0.544854688187815,-0.160337922964366,0.395215192008146,-1.73343264672032,0.021725605875484,0.364232306987704,-0.286414668930798,0.434920639535901,-1.39535593825127,-11.97000694,81.91249084,61.67079926,7.162558556,-5.67389822,-0.450072348
5.48000026,2.305692196,-1.771545768,-1.403859496,-1.146446586,-0.313895494,0.584550321,-0.0532801969688901,-0.102104172140619,0.553168993625443,0.53885037960825,-0.151489464139038,0.367346950955771,-1.74346872469513,0.00658233968305754,0.351904840725962,-0.312940649076359,0.448722159463614,-1.39095647015391,-12.17255783,81.86019897,61.51638412,7.035710335,-5.599859238,-0.454858452
5.500000261,2.304151058,-1.773636222,-1.392640471,-1.135597587,-0.316791803,0.591527402,-0.0882406660678082,-0.102115506441111,0.560077963615861,0.532322194198273,-0.142377238898815,0.339577713331854,-1.75191863834186,-0.00862473006755305,0.339647395331231,-0.339132745123816,0.462269923046273,-1.38541625290929,-12.34018517,81.80404663,61.35047531,6.903854847,-5.524589539,-0.45915398
5.520000262,2.301915646,-1.775726676,-1.381291747,-1.124885917,-0.319500238,0.597949445,-0.123354914117227,-0.102433279991289,0.566747349198913,0.525277714310031,-0.133005779345158,0.311930074060109,-1.75877435420708,-0.0238803375485851,0.327446380768719,-0.364998316511895,0.475635289115442,-1.37875600846999,-12.50068283,81.72045135,61.18626022,6.76751709,-5.448455811,-0.462945759
5.540000263,2.298978329,-1.777828574,-1.369809508,-1.114326835,-0.322017938,0.603820264,-0.158591118022537,-0.103059951418337,0.573178834365553,0.517723235800221,-0.123375826944428,0.284426323734376,-1.76403156878445,-0.0391501518692962,0.315285237237764,-0.390567447748348,0.488884086952683,-1.37099572170184,-12.65526867,81.63947296,61.02004242,6.630843163,-5.371241093,-0.466259688
5.560000264,2.295339108,-1.779941916,-1.358193755,-1.103920341,-0.324342042,0.609141767,-0.19391720569266,-0.103996256084294,0.579372428407654,0.509663558803505,-0.113485243216065,0.257088421777456,-1.76769070182927,-0.0543847864015811,0.303154782275256,-0.415879598484205,0.502057359705514,-1.36215643738953,-12.79190636,81.52427673,60.83697891,6.488625526,-5.292355537,-0.469086051
5.580000265,2.290982723,-1.782081962,-1.346459746,-1.093689322,-0.326466829,0.613919675,-0.229300987727878,-0.105240728109523,0.585326745769909,0.501102182917691,-0.103330691177383,0.229937924300922,-1.76975807933913,-0.0695267058258854,0.291061674113814,-0.440969165119735,0.515157494381505,-1.35226181797422,-12.90436935,81.44284821,60.65607834,6.346397877,-5.212426662,-0.471448332
5.600000266,2.285916805,-1.784256339,-1.334603667,-1.083637595,-0.328384668,0.618157804,-0.264710361109424,-0.106789668657479,0.591039795387102,0.492041808224061,-0.0929096675223991,0.202995882930238,-1.77024694575717,-0.0845184522937713,0.279032859080449,-0.465852765216707,0.528142632035581,-1.34133918423269,-13.01006889,81.37129974,60.46699905,6.203350544,-5.132300377,-0.473413587
