-0.00049414,-0.754695892,0.032055967,0.002357548,-0.794097364,-0.010811195
-0.000444009,-0.754245758,0.031852596,0.002400694,-0.793149412,-0.010899082
-0.000181541,-0.753643036,0.031719439,0.002429587,-0.791997373,-0.011037245
0.000318306,-0.752866745,0.031682365,0.002437939,-0.790627897,-0.011236921
0.001074349,-0.751882553,0.031765454,0.002418568,-0.789025724,-0.011509076
0.002098882,-0.750679016,0.031987183,0.002365557,-0.787181318,-0.011864588
0.003397906,-0.749238968,0.03235697,0.002273624,-0.785075605,-0.012312129
0.00497142,-0.747552872,0.032879822,0.002138203,-0.782706678,-0.012860373
0.006814098,-0.74561882,0.033555143,0.001956513,-0.780061185,-0.013517186
0.008916428,-0.743436813,0.034375183,0.001727113,-0.777142942,-0.014289096
0.011265596,-0.741014481,0.035328619,0.001448566,-0.773932874,-0.01518105
0.013847312,-0.738357544,0.036400072,0.001118632,-0.770432889,-0.016196102
0.01664624,-0.73547554,0.037574165,0.000738611,-0.766644895,-0.01734075
0.019647691,-0.732376099,0.038835876,0.000306845,-0.762553632,-0.018618435
0.022838149,-0.729070663,0.040171854,-0.000178271,-0.758161008,-0.020034045
0.026206646,-0.725566864,0.04157006,-0.000718213,-0.753461301,-0.021593302
0.029744599,-0.721868515,0.043023221,-0.001315979,-0.748446882,-0.023302525
0.033446234,-0.717987061,0.044525854,-0.00197355,-0.743119657,-0.025169581
0.037309211,-0.713914871,0.046075217,-0.002693865,-0.737471998,-0.027202278
0.041333955,-0.709651947,0.047676556,-0.003482792,-0.731500089,-0.029409677
0.045522969,-0.705196381,0.049337976,-0.004345017,-0.725196302,-0.031802133
0.049880903,-0.70054245,0.051067822,-0.005286085,-0.718558729,-0.03438957
0.054414552,-0.695682526,0.052876823,-0.006310496,-0.711585462,-0.037183121
0.059131306,-0.690612793,0.054776184,-0.007423404,-0.704276502,-0.040193275
0.064038925,-0.685321808,0.05677902,-0.008630402,-0.696622312,-0.043430164
0.069144897,-0.679803848,0.058896892,-0.009937413,-0.688624799,-0.046903566
0.074457102,-0.674058914,0.061139099,-0.011347868,-0.680283964,-0.050624207
0.079981737,-0.668073654,0.063513607,-0.012865432,-0.671601713,-0.054601386
0.085723095,-0.661851883,0.066027969,-0.014494307,-0.662576139,-0.058843449
0.091685228,-0.65540123,0.068683952,-0.016236462,-0.653211057,-0.063358501
0.097870283,-0.648714066,0.071478933,-0.018092908,-0.643512189,-0.068153575
0.104279213,-0.641798019,0.074412674,-0.020065762,-0.633479536,-0.073235229
0.110910587,-0.634660721,0.077481121,-0.022156753,-0.623118818,-0.078610614
0.117763452,-0.627311707,0.080677837,-0.024365284,-0.612437665,-0.084286168
0.124833755,-0.619758606,0.083994955,-0.026691951,-0.601439893,-0.09026809
0.132117391,-0.612014771,0.087423652,-0.029136457,-0.590133131,-0.096560672
0.139609933,-0.604089737,0.090955824,-0.031699218,-0.578526914,-0.10316892
0.147305131,-0.595993042,0.094581455,-0.03437952,-0.566619337,-0.110099748
0.155196786,-0.58773613,0.098294586,-0.037178673,-0.554435194,-0.117356732
0.163279176,-0.579324722,0.102089018,-0.040095128,-0.54197067,-0.124949172
0.171543717,-0.570770264,0.105961651,-0.043132462,-0.529227674,-0.132877558
0.179984689,-0.562078476,0.109908193,-0.046289481,-0.516225278,-0.141150206
0.18859303,-0.553256989,0.113927931,-0.049566187,-0.502974927,-0.149774283
0.197361588,-0.544307709,0.118020386,-0.052961864,-0.489488065,-0.158755034
0.206281781,-0.535236359,0.122187704,-0.056478657,-0.47576946,-0.16809389
0.215345025,-0.52604866,0.126431227,-0.060116328,-0.461834371,-0.177794665
0.224543691,-0.516744614,0.130752325,-0.063874759,-0.447692335,-0.187863082
0.233868241,-0.507328033,0.135154963,-0.067752875,-0.43335861,-0.198303431
0.24330914,-0.497801483,0.139641047,-0.071752109,-0.418839872,-0.209119052
0.252857327,-0.488168418,0.144212961,-0.075868882,-0.404156148,-0.220312327
0.262503743,-0.478434265,0.148873091,-0.080102719,-0.389316976,-0.231885165
0.272239804,-0.468598068,0.153620958,-0.084450759,-0.374344289,-0.24384138
0.282054067,-0.458675086,0.158457041,-0.088910379,-0.359246671,-0.256181926
0.291936994,-0.448661506,0.163377523,-0.093479671,-0.344041288,-0.268903941
0.301880002,-0.438569725,0.168379545,-0.098155774,-0.328740537,-0.28200838
0.311874509,-0.428406417,0.173459768,-0.102935351,-0.313360631,-0.295499057
0.321910024,-0.418179214,0.178613424,-0.107814826,-0.29791683,-0.309375018
0.33197701,-0.407898605,0.183834791,-0.11278943,-0.282427251,-0.323632449
0.342066884,-0.397571266,0.189116716,-0.117855825,-0.266906202,-0.33827135
0.352171063,-0.387207687,0.194453478,-0.123010911,-0.25136894,-0.35329172
0.362280011,-0.376815498,0.199839354,-0.128249958,-0.235831618,-0.36869356
0.372384191,-0.366405189,0.205267191,-0.133569077,-0.220311046,-0.38447687
0.382474065,-0.35598439,0.210732222,-0.138964489,-0.204822421,-0.40064165
0.392542958,-0.345561683,0.216228724,-0.14443095,-0.189382911,-0.417182177
0.40258038,-0.335146606,0.221751928,-0.149963692,-0.174008727,-0.434093684
0.412574887,-0.324743927,0.22729516,-0.155559376,-0.158716083,-0.451372355
0.422520757,-0.314358413,0.232857466,-0.161213711,-0.143519759,-0.469016284
0.432407498,-0.303998649,0.238435984,-0.166921452,-0.128437877,-0.487023562
0.442225575,-0.293669403,0.244027853,-0.172676876,-0.113488726,-0.505390465
0.451963544,-0.283374488,0.24963069,-0.178474739,-0.098687463,-0.524111092
0.46160996,-0.273117721,0.255244344,-0.184311226,-0.084050708,-0.543182671
0.471157193,-0.262908638,0.260865301,-0.190178707,-0.069595389,-0.562595665
0.480593801,-0.252746284,0.266491979,-0.196072891,-0.055339508,-0.582346261
0.489908338,-0.242633045,0.272121519,-0.201988533,-0.041297249,-0.602430642
0.49908936,-0.232575119,0.277757734,-0.207918957,-0.027484633,-0.622837365
0.508127332,-0.222578228,0.283393949,-0.213857487,-0.013920374,-0.643562615
0.517009854,-0.212646186,0.289027303,-0.219797924,-0.000620785,-0.664596856
0.525726438,-0.202783287,0.294653982,-0.22573407,0.012398897,-0.685934365
0.534261823,-0.192996681,0.300271124,-0.231659725,0.025123848,-0.707563698
0.542606473,-0.183289707,0.305874914,-0.237567738,0.03753848,-0.729477227
0.550752759,-0.173667133,0.311455816,-0.243454292,0.049629044,-0.751669228
0.558685422,-0.164135635,0.31701383,-0.249312237,0.061382007,-0.774130166
0.566394925,-0.154699028,0.322541326,-0.255134493,0.072781868,-0.796848595
0.573871732,-0.14536351,0.328032583,-0.260918528,0.083815165,-0.819824517
0.581104398,-0.136134326,0.333484739,-0.266652972,0.094469137,-0.843046486
0.588085294,-0.127015769,0.338889211,-0.272332102,0.104727812,-0.866501153
0.594801068,-0.118013084,0.344239324,-0.277954012,0.114580937,-0.890180886
0.601242185,-0.109131277,0.349535078,-0.283511072,0.124018498,-0.914078057
