sim_time_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,i1,i2,i3,i4,i5,i6,id1,id2,id3,id4,id5,id6,tau1,tau2,tau3,tau4,tau5,tau6
0.004000000189989805,0.0,0.0,0.0,0.0,0.0,0.0,4.3625288526527584e-05,-0.017627306282520294,0.027480781078338623,0.024632947519421577,-0.013341467827558517,0.21303610503673553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010000000474974513,6.314898541859293e-07,7.204287157946965e-06,-6.86567000229843e-05,0.000123601799714379,-7.67261371947825e-05,0.0013374839909374714,0.00010524858225835487,0.0012007916811853647,-0.011442486196756363,0.02060026489198208,-0.012787631712853909,0.22291366755962372,-2.424727085781342e-12,3.552713678800501e-13,2.1316282072803006e-13,1.0658141036401503e-13,1.0658141036401503e-13,-3.552713678800501e-14,-2.424727085781342e-12,3.552713678800501e-13,2.1316282072803006e-13,1.0658141036401503e-13,1.0658141036401503e-13,-3.552713678800501e-14,-2.424727085781342e-12,3.552713678800501e-13,2.1316282072803006e-13,1.0658141036401503e-13,1.0658141036401503e-13,-3.552713678800501e-14
0.020000000949949026,3.514791842462728e-06,0.0003876167756970972,-0.0009320330573245883,0.00022224562417250127,-0.00017249613301828504,0.003495636396110058,0.00033908203477039933,0.04718412086367607,-0.1048172190785408,0.006957484409213066,-0.008599347434937954,0.2118028998374939,0.9584371447563171,0.052301034331321716,0.1678101271390915,-0.07159099727869034,0.07596155256032944,-0.925660252571106,0.9584371447563171,0.052301034331321716,0.1678101271390915,-0.07159099727869034,0.07596155256032944,-0.925660252571106,0.9584371447563171,0.052301034331321716,0.1678101271390915,-0.07159099727869034,0.07596155256032944,-0.925660252571106
0.03000000142492354,9.544302884023637e-06,0.0009686037665233016,-0.0022391481325030327,0.00015526490460615605,-0.00020364095689728856,0.005171822849661112,0.0006739867385476828,0.05869056656956673,-0.1331854611635208,-0.010281294584274292,-0.0016120803775265813,0.15422667562961578,1.838022232055664,-1.169005274772644,1.844531774520874,-0.0769142359495163,0.13648828864097595,-1.9278355836868286,1.838022232055664,-1.169005274772644,1.844531774520874,-0.0769142359495163,0.13648828864097595,-1.9278355836868286,1.838022232055664,-1.169005274772644,1.844531774520874,-0.0769142359495163,0.13648828864097595,-1.9278355836868286
0.04000000189989805,1.9668448658194393e-05,0.0012885392643511295,-0.0031295595690608025,-7.173437188612297e-05,-0.0001628606696613133,0.006142037454992533,0.0011015502968803048,0.022898150607943535,-0.07350221276283264,-0.025645216926932335,0.005474019795656204,0.08242032676935196,2.6348185539245605,-2.5202763080596924,3.7353675365448,0.060618653893470764,0.1341705620288849,-2.0926201343536377,2.6348185539245605,-2.5202763080596924,3.7353675365448,0.060618653893470764,0.1341705620288849,-2.0926201343536377,2.6348185539245605,-2.5202763080596924,3.7353675365448,0.060618653893470764,0.1341705620288849,-2.0926201343536377
0.050000002374872565,3.466914495220408e-05,0.001112776342779398,-0.0031468672677874565,-0.0003979074826929718,-6.564331124536693e-05,0.00648480886593461,0.0016032042913138866,-0.028036661446094513,0.017016323283314705,-0.033959388732910156,0.010672373697161674,0.023096781224012375,3.3385932445526123,-2.455988883972168,4.208038330078125,0.26949170231819153,0.09916988760232925,-1.7477513551712036,3.3385932445526123,-2.455988883972168,4.208038330078125,0.26949170231819153,0.09916988760232925,-1.7477513551712036,3.3385932445526123,-2.455988883972168,4.208038330078125,0.26949170231819153,0.09916988760232925,-1.7477513551712036
0.06000000284984708,5.51232005818747e-05,0.0006498252041637897,-0.0026247678324580193,-0.0007330926018767059,6.396435492206365e-05,0.006414028350263834,0.0021584376227110624,-0.048895396292209625,0.057693012058734894,-0.03292408213019371,0.013406728394329548,-0.013413124717772007,3.9450342655181885,-0.8732800483703613,3.0785465240478516,0.476391464471817,0.05861404910683632,-1.2205078601837158,3.9450342655181885,-0.8732800483703613,3.0785465240478516,0.476391464471817,0.05861404910683632,-1.2205078601837158,3.9450342655181885,-0.8732800483703613,3.0785465240478516,0.476391464471817,0.05861404910683632,-1.2205078601837158
0.07000000332482159,8.145832543959841e-05,0.0003377334796823561,-0.002312007360160351,-0.0009939102455973625,0.00020488278823904693,0.006157251540571451,0.0027541753370314837,-0.024446742609143257,0.02064116671681404,-0.023998970165848732,0.01417161338031292,-0.027654798701405525,4.454892158508301,0.8860849738121033,1.6320089101791382,0.621566653251648,0.029738329350948334,-0.7375304698944092,4.454892158508301,0.8860849738121033,1.6320089101791382,0.621566653251648,0.029738329350948334,-0.7375304698944092,4.454892158508301,0.8860849738121033,1.6320089101791382,0.621566653251648,0.029738329350948334,-0.7375304698944092
0.0800000037997961,0.00011404763063183054,0.0004351200186647475,-0.0026490194723010063,-0.001135549508035183,0.00034528973628766835,0.005894916597753763,0.0033869738690555096,0.01888047717511654,-0.04827086254954338,-0.011579678393900394,0.013970445841550827,-0.025102313607931137,4.870164394378662,1.3820905685424805,1.3036746978759766,0.6762245893478394,0.018384398892521858,-0.4084514081478119,4.870164394378662,1.3820905685424805,1.3036746978759766,0.6762245893478394,0.018384398892521858,-0.4084514081478119,4.870164394378662,1.3820905685424805,1.3036746978759766,0.6762245893478394,0.018384398892521858,-0.4084514081478119
0.09000000427477062,0.00015326027642004192,0.0008103126310743392,-0.0033922670409083366,-0.0011618239805102348,0.0004831441037822515,0.005740197841078043,0.0040566278621554375,0.040685828775167465,-0.07815372198820114,-0.0005049181054346263,0.013747134245932102,-0.012639031745493412,5.190668106079102,0.4037392735481262,2.3442745208740234,0.650221586227417,0.021467119455337524,-0.2554914951324463,5.190668106079102,0.4037392735481262,2.3442745208740234,0.650221586227417,0.021467119455337524,-0.2554914951324463,5.190668106079102,0.4037392735481262,2.3442745208740234,0.650221586227417,0.021467119455337524,-0.2554914951324463
0.10000000474974513,0.00019942267681472003,0.0011052513727918267,-0.0039017824456095695,-0.001108895055949688,0.000622665393166244,0.0057373070158064365,0.004757686983793974,0.024707846343517303,-0.040607620030641556,0.006517812144011259,0.014032884500920773,0.002883362350985408,5.413756847381592,-0.9459012150764465,3.6948959827423096,0.5813306570053101,0.03160926327109337,-0.25011345744132996,5.413756847381592,-0.9459012150764465,3.6948959827423096,0.5813306570053101,0.03160926327109337,-0.25011345744132996,5.413756847381592,-0.9459012150764465,3.6948959827423096,0.5813306570053101,0.03160926327109337,-0.25011345744132996
0.11000000522471964,0.00025274555082432926,0.0010898845503106713,-0.0037681860849261284,-0.0010161055251955986,0.0007697435794398189,0.005869629327207804,0.005476576741784811,-0.00868995301425457,0.02790149673819542,0.009791543707251549,0.014905792661011219,0.015624546445906162,5.537395000457764,-1.3775629997253418,4.079726696014404,0.5109485387802124,0.04171393811702728,-0.3391169309616089,5.537395000457764,-1.3775629997253418,4.079726696014404,0.5109485387802124,0.04171393811702728,-0.3391169309616089,5.537395000457764,-1.3775629997253418,4.079726696014404,0.5109485387802124,0.04171393811702728,-0.3391169309616089
0.12000000569969416,0.0003151311248075217,0.0008768685511313379,-0.003178115002810955,-0.0008889738819561899,0.0009416172979399562,0.006087558809667826,0.006444493308663368,-0.023121604695916176,0.06452777981758118,0.013516722247004509,0.01788199134171009,0.02304968424141407,8.709205627441406,-0.3563528060913086,3.2873308658599854,0.5406703352928162,0.09964486956596375,-0.4367157816886902,8.709205627441406,-0.3563528060913086,3.2873308658599854,0.5406703352928162,0.09964486956596375,-0.4367157816886902,8.709205627441406,-0.3563528060913086,3.2873308658599854,0.5406703352928162,0.09964486956596375,-0.4367157816886902
0.13000000617466867,0.00038954472984187305,0.00079059082781896,-0.002691800706088543,-0.0007066563121043146,0.001159554230980575,0.006336288992315531,0.007705054711550474,-0.0031895877327769995,0.041490450501441956,0.019535714760422707,0.02286643162369728,0.025062665343284607,11.714720726013184,0.9335173964500427,2.114694356918335,0.5784273147583008,0.143684521317482,-0.520047128200531,11.714720726013184,0.9335173964500427,2.114694356918335,0.5784273147583008,0.143684521317482,-0.520047128200531,11.714720726013184,0.9335173964500427,2.114694356918335,0.5784273147583008,0.143684521317482,-0.520047128200531
