sim_time_s,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,i1,i2,i3,i4,i5,i6,id1,id2,id3,id4,id5,id6,tau1,tau2,tau3,tau4,tau5,tau6
0.05000000260770321,0.0024759124498814344,-1.571812629699707,-0.003149667289108038,-1.577406883239746,-0.00031301710987463593,-0.0001551504828967154,0.0608634278178215,-0.04501119256019592,-0.07197858393192291,-0.1439870148897171,0.0024545493070036173,-0.0011501030530780554,57.52050018310547,1500.0,54.411293029785156,1500.0,127.82576751708984,10.790104866027832,57.52050018310547,1500.0,54.411293029785156,1500.0,127.82576751708984,10.790104866027832,57.52050018310547,1500.0,54.411293029785156,1500.0,127.82576751708984,10.790104866027832
0.06666667014360428,0.002951828297227621,-1.5721468925476074,-0.003691120306029916,-1.5783716440200806,-0.00024833023780956864,-0.00015113083645701408,0.010447537526488304,-0.006191907450556755,-0.01055469922721386,-0.02121092565357685,0.0009518791339360178,0.0001126408387790434,-1500.0,1500.0,1500.0,1500.0,-71.00447082519531,62.95446014404297,-1500.0,1500.0,1500.0,1500.0,-71.00447082519531,62.95446014404297,-1500.0,1500.0,1500.0,1500.0,-71.00447082519531,62.95446014404297
0.08333333767950535,0.0030863971915096045,-1.5721256732940674,-0.003746237838640809,-1.5783685445785522,-0.0001827930100262165,-0.0001298490387853235,0.0037348363548517227,0.004553827922791243,0.0017796584870666265,0.002902971813455224,0.0013601151295006275,0.0007866457453928888,-370.6833801269531,513.6500854492188,622.361572265625,1227.44677734375,15.937362670898438,30.555238723754883,-370.6833801269531,513.6500854492188,622.361572265625,1227.44677734375,15.937362670898438,30.555238723754883,-370.6833801269531,513.6500854492188,622.361572265625,1227.44677734375,15.937362670898438,30.555238723754883
0.10000000521540642,0.003128682728856802,-1.5720343589782715,-0.0036921186838299036,-1.578151822090149,-0.00012119943130528554,-0.00010677946556825191,0.0014793043956160545,0.006169999483972788,0.004425748251378536,0.008095642551779747,0.001236752257682383,0.0008201164891943336,-107.55806732177734,82.9719009399414,131.1920166015625,262.7669372558594,-3.013566017150879,2.7437708377838135,-107.55806732177734,82.9719009399414,131.1920166015625,262.7669372558594,-3.013566017150879,2.7437708377838135,-107.55806732177734,82.9719009399414,131.1920166015625,262.7669372558594,-3.013566017150879,2.7437708377838135
0.11666667275130749,0.0032841451466083527,-1.5718331336975098,-0.0036254464648663998,-1.577918291091919,-3.3969547075685114e-05,-7.189880852820352e-05,0.007661913521587849,0.013333757407963276,0.005724022630602121,0.009704716503620148,0.0027126327622681856,0.0015233003068715334,219.01084899902344,321.2154846191406,96.67340087890625,157.93325805664062,61.549835205078125,30.400707244873047,219.01084899902344,321.2154846191406,96.67340087890625,157.93325805664062,61.549835205078125,30.400707244873047,219.01084899902344,321.2154846191406,96.67340087890625,157.93325805664062,61.549835205078125,30.400707244873047
0.13333334028720856,0.003405391238629818,-1.5716092586517334,-0.003524459432810545,-1.5776259899139404,5.010853419662453e-05,-3.714644117280841e-05,0.006776608992367983,0.013699223287403584,0.006555215921252966,0.011279463768005371,0.0026072044856846333,0.0015080696903169155,-34.51200866699219,26.61615753173828,42.075538635253906,84.22908020019531,-0.9745779037475586,0.8781294822692871,-34.51200866699219,26.61615753173828,42.075538635253906,84.22908020019531,-0.9745779037475586,0.8781294822692871,-34.51200866699219,26.61615753173828,42.075538635253906,84.22908020019531,-0.9745779037475586,0.8781294822692871
0.15000000782310963,0.0036531828809529543,-1.5712835788726807,-0.0034265201538801193,-1.5773463249206543,0.000160035167937167,5.358954240364255e-06,0.013314426876604557,0.020721569657325745,0.007455102168023586,0.012214446440339088,0.004079945385456085,0.0019780383445322514,239.921630859375,318.21038818359375,78.31232452392578,125.47200012207031,62.41719055175781,21.300067901611328,239.921630859375,318.21038818359375,78.31232452392578,125.47200012207031,62.41719055175781,21.300067901611328,239.921630859375,318.21038818359375,78.31232452392578,125.47200012207031,62.41719055175781,21.300067901611328
0.1666666753590107,0.00386659218929708,-1.5709391832351685,-0.0032965808641165495,-1.5770118236541748,0.00026638564304448664,4.7549026930937544e-05,0.01237232144922018,0.02093823440372944,0.00821410771459341,0.013661060482263565,0.003953221719712019,0.0019544390961527824,-31.502777099609375,24.28934097290039,38.39929962158203,76.88607788085938,-0.8895107507705688,0.8011066913604736,-31.502777099609375,24.28934097290039,38.39929962158203,76.88607788085938,-0.8895107507705688,0.8011066913604736,-31.502777099609375,24.28934097290039,38.39929962158203,76.88607788085938,-0.8895107507705688,0.8011066913604736
0.18333334289491177,0.004235111176967621,-1.5704714059829712,-0.0031732863280922174,-1.576695442199707,0.0004038716433569789,9.496513666817918e-05,0.020328974351286888,0.0294440109282732,0.009210847318172455,0.014773869886994362,0.005720615386962891,0.002274531638249755,295.396240234375,387.9302062988281,90.64151000976562,148.94281005859375,75.13418579101562,15.657959938049316,295.396240234375,387.9302062988281,90.64151000976562,148.94281005859375,75.13418579101562,15.657959938049316,295.396240234375,387.9302062988281,90.64151000976562,148.94281005859375,75.13418579101562,15.657959938049316
0.20000001043081284,0.004560736007988453,-1.5699820518493652,-0.0030112797394394875,-1.576312780380249,0.0005368788843043149,0.00014204895705915987,0.019119225442409515,0.029635252431035042,0.010127193294465542,0.016551343724131584,0.0055628325790166855,0.0022500453051179647,-37.610633850097656,28.988048553466797,45.84013366699219,91.77516174316406,-1.0610010623931885,0.9576141834259033,-37.610633850097656,28.988048553466797,45.84013366699219,91.77516174316406,-1.0610010623931885,0.9576141834259033,-37.610633850097656,28.988048553466797,45.84013366699219,91.77516174316406,-1.0610010623931885,0.9576141834259033
0.2166666779667139,0.005137820262461901,-1.5692956447601318,-0.002863760106265545,-1.5759600400924683,0.000719745468813926,0.0001896979520097375,0.03194683790206909,0.04335138574242592,0.011605782434344292,0.01842999830842018,0.008381500840187073,0.0022946821991354227,475.05145263671875,623.2308349609375,139.56631469726562,238.4375762939453,118.33551788330078,5.247251510620117,475.05145263671875,623.2308349609375,139.56631469726562,238.4375762939453,118.33551788330078,5.247251510620117,475.05145263671875,623.2308349609375,139.56631469726562,238.4375762939453,118.33551788330078,5.247251510620117
0.23333334550261497,0.005646747536957264,-1.568571925163269,-0.0026539608370512724,-1.5755009651184082,0.0008959667175076902,0.0002372446469962597,0.030031202360987663,0.043712276965379715,0.013111410662531853,0.021405771374702454,0.008165689185261726,0.0022829866502434015,-61.13644027709961,47.129241943359375,74.52198028564453,149.18179321289062,-1.7258803844451904,1.5558161735534668,-61.13644027709961,47.129241943359375,74.52198028564453,149.18179321289062,-1.7258803844451904,1.5558161735534668,-61.13644027709961,47.129241943359375,74.52198028564453,149.18179321289062,-1.7258803844451904,1.5558161735534668
