0.024000001,0.000598621,-1.570812583,-0.001406777,-1.595333457,0.001028079,-0.001162382,0.042540301,-0.039015926,-0.134035826,-0.707439423,0.088811994,-0.096743755,-1.708405852,2.85376215,3.799286842,18.18672943,-0.497437,0.053059377,-1.708405852,2.85376215,3.799286842,18.18672943,-0.497437,0.053059377,-1.708405852,2.85376215,3.799286842,18.18672943,-0.497437,0.053059377
0.044000002,0.001433076,-1.572029471,-0.004882317,-1.593246818,0.003917616,-0.004145035,0.038845524,-0.07561896,-0.176376,0.446720213,0.165057242,-0.169234633,-2.452644587,10.38514042,9.280672073,8.966108322,-1.497777939,0.131753266,-2.452644587,10.38514042,9.280672073,8.966108322,-1.497777939,0.131753266,-2.452644587,10.38514042,9.280672073,8.966108322,-1.497777939,0.131753266
0.064000003,0.002199566,-1.573952079,-0.007635604,-1.579704642,0.007011485,-0.00756345,0.040017597,-0.102969527,-0.111647323,0.708761275,0.137390673,-0.163535133,-3.076590061,20.85857391,11.73898983,-0.195506096,-2.219768763,0.184515461,-3.076590061,20.85857391,11.73898983,-0.195506096,-2.219768763,0.184515461,-3.076590061,20.85857391,11.73898983,-0.195506096,-2.219768763,0.184515461
0.084000004,0.003182693,-1.575874686,-0.008994619,-1.56921041,0.008532517,-0.010110637,0.053974114,-0.088063985,-0.048095774,0.389334679,0.039772555,-0.10444691,-4.260405064,28.63588333,12.31139183,-3.621441603,-2.287006617,0.199894711,-4.260405064,28.63588333,12.31139183,-3.621441603,-2.287006617,0.199894711,-4.260405064,28.63588333,12.31139183,-3.621441603,-2.287006617,0.199894711
0.104000005,0.004361285,-1.577103019,-0.009606997,-1.566799521,0.008140765,-0.011300495,0.059133891,-0.046061482,-0.025014311,-0.010650488,-0.046310581,-0.036350876,-5.383194923,31.78635979,12.67229843,-2.091082811,-1.877020359,0.189293787,-5.383194923,31.78635979,12.67229843,-2.091082811,-1.877020359,0.189293787,-5.383194923,31.78635979,12.67229843,-2.091082811,-1.877020359,0.189293787
0.124000006,0.005418373,-1.5774616,-0.010101001,-1.569874167,0.006786468,-0.011349967,0.047128584,-0.004429179,-0.024794733,-0.201985657,-0.071696848,0.013081986,-5.813874722,31.70843124,13.38015079,0.971517324,-1.409164071,0.168766171,-5.813874722,31.70843124,13.38015079,0.971517324,-1.409164071,0.168766171,-5.813874722,31.70843124,13.38015079,0.971517324,-1.409164071,0.168766171
0.144000007,0.006120918,-1.577167869,-0.010560135,-1.573753715,0.005674678,-0.010702422,0.027708594,0.023015087,-0.019668184,-0.171373874,-0.04252344,0.040817291,-5.543485641,30.43843079,14.04028511,2.947333097,-1.185058475,0.147238716,-5.543485641,30.43843079,14.04028511,2.947333097,-1.185058475,0.147238716,-5.543485641,30.43843079,14.04028511,2.947333097,-1.185058475,0.147238716
0.164000008,0.006495951,-1.576485038,-0.010720829,-1.575588584,0.00542793,-0.009662738,0.013790128,0.038753077,0.000803074,-0.046128213,0.003717692,0.057455525,-4.964130402,29.04337883,14.0975523,3.187509537,-1.244022846,0.125121906,-4.964130402,29.04337883,14.0975523,3.187509537,-1.244022846,0.125121906,-4.964130402,29.04337883,14.0975523,3.187509537,-1.244022846,0.125121906
0.184000009,0.006725756,-1.575538993,-0.010336797,-1.575104117,0.005914736,-0.008307656,0.00983547,0.051075194,0.030666957,0.054843243,0.032423072,0.073636964,-4.404809952,27.48431015,13.32422543,2.374985695,-1.433902383,0.098848186,-4.404809952,27.48431015,13.32422543,2.374985695,-1.433902383,0.098848186,-4.404809952,27.48431015,13.32422543,2.374985695,-1.433902383,0.098848186
0.20400001,0.006973756,-1.574325919,-0.009366433,-1.573471427,0.006577778,-0.006583368,0.012470443,0.065640531,0.058770984,0.088175096,0.030392507,0.093386769,-3.944115162,25.33019066,11.86713982,1.450691938,-1.561855912,0.065519907,-3.944115162,25.33019066,11.86713982,1.450691938,-1.561855912,0.065519907,-3.944115162,25.33019066,11.86713982,1.450691938,-1.561855912,0.065519907
